angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,_RAJ2000,_DEJ2000,Name,HIP,B-V,SHK,Act,Jitter,logRHK,dMag,Prot,Age,Obs,S,SimbadName,_RA,_DE
0.003622,186.8880829140000,41.3550587733000,0.001,0.001,0,1534726543690693760,186.88801237767,0.0369,41.35501307231,0.0327,4.9083,0.0527,-12.297,0.055,-10.614,0.061,0,5.41356e+07,1.00152e+04,6.354658,2.94564e+07,3.72892e+04,6.678438,3.45107e+07,7.13647e+04,5.917037,0.761402,-3.77,0.54,5782.33,,,9.39,88.713,186.8880817,41.3550592,HD 108464,60791,0.559,0.272,Act,4.674,-4.529,3.95,6,0.73,L,S,HD 108464,186.88808,41.35506
0.032757,186.9812026270000,-8.6779956469700,0.003,0.001,90,3579784327012046336,186.98023907566,0.0640,-8.67815336558,0.0478,34.7413,0.0770,-221.230,0.188,-36.631,0.091,0,4.31207e+07,1.01390e+04,6.601650,2.35140e+07,3.41120e+04,6.923070,2.71320e+07,6.01771e+04,6.178214,0.744857,4.87,1.35,6007.67,0.0780,0.0408,1.09,1.395,186.9812106,-8.6779911,HD 108510,60816,0.61,0.189,Act,3.27,-4.826,0.1,17,3.58,L,S,HD 108510,186.98121,-8.67799
0.007772,187.5829586060000,21.9482442792000,0.001,0.001,90,3952692457305436800,187.58260813099,0.0375,21.94809931814,0.0299,6.0417,0.0485,-75.501,0.077,-33.669,0.064,0,1.96634e+07,3.43668e+03,7.454218,8.87537e+06,1.18197e+04,7.980921,1.50412e+07,4.00506e+04,6.818715,1.162206,-27.85,0.16,4961.67,,,6.59,23.691,187.5829608,21.948245,HD 108863,61020,0.99,0.127,Act,4.224,,4.55,,,K,S,HD 108863,187.58296,21.94824
0.008149,187.7261859190000,0.6647835238090,0.002,0.001,90,3697175094701630848,187.72572853447,0.0444,0.66484050748,0.0328,16.7529,0.0531,-106.224,0.123,13.235,0.076,0,8.64510e+06,4.51638e+03,8.346441,4.62294e+06,7.59223e+03,8.689093,5.64907e+06,9.47871e+03,7.881978,0.807115,0.26,0.19,5835.00,0.1555,0.0657,1.08,1.212,187.7261839,0.6647825,HD 108916,61061,0.667,0.282,Act,4.887,-4.565,0.14,12,0.92,K,S,HD 108916,187.72618,0.66478
0.125330,331.0733901180000,2.6059469367100,0.008,0.008,90,2683284082351171840,331.07398784975,0.3051,2.60604746617,0.2903,25.7106,0.3576,138.684,0.521,23.349,0.508,0,4.34275e+06,1.96571e+03,9.093954,1.70058e+06,4.99363e+03,9.774896,3.71664e+06,1.00844e+04,8.336542,1.438354,-23.04,0.57,4487.73,,,0.96,0.335,331.0733878,2.6059122,HIP 108940,108940,1.134,1.161,Act,1.57,,0.31,,,K,S,HIP 108940,331.07339,2.60591
0.007880,187.6745288270000,50.9745375707000,0.001,0.001,0,1568731380323069696,187.67298476207,0.0235,50.97372169072,0.0245,20.5393,0.0373,-225.812,0.044,-189.498,0.047,0,1.48462e+07,2.68310e+03,7.759324,7.88384e+06,6.76883e+03,8.109543,9.71617e+06,1.33040e+04,7.293182,0.816361,-11.00,0.16,5824.25,0.2510,0.1263,1.16,1.386,187.6745322,50.9745381,HD 108942,61044,0.697,0.187,Act,3.249,-4.872,0.55,27,4.31,K,S,HD 108942,187.67453,50.97454
0.009987,187.7636572750000,23.7731034953000,0.002,0.001,0,3959079382912168320,187.76337256083,0.0347,23.77326927485,0.0412,17.5944,0.0493,-60.516,0.080,38.504,0.099,0,3.08768e+07,6.35131e+03,6.964287,1.66386e+07,1.79470e+04,7.298596,1.99758e+07,2.72443e+04,6.510660,0.787936,-46.34,0.16,5891.00,,,1.90,3.915,187.7636553,23.7731056,HD 108956,61075,0.624,0.15,Act,4.215,-5.055,1.55,,7.63,L,S,HD 108956,187.76366,23.77311
0.035721,188.0176090080000,-16.1959945961000,0.023,0.016,90,3526420114272476800,188.01570655741,0.3709,-16.19625623316,0.2908,55.6752,0.5146,-424.323,1.472,-60.765,1.047,1,3.96915e+08,6.41820e+06,4.191621,2.36230e+08,1.09406e+06,4.418050,2.23566e+08,6.78913e+05,3.888406,0.529644,0.69,0.72,6722.00,0.6210,0.2603,1.64,4.954,188.0176106,-16.1960044,HD 109085,61174,0.388,0.296,Act,0.0,,0.07,,,L,S,HD 109085,188.01761,-16.196
0.016086,188.1717932440000,-17.2206819461000,0.001,0.001,90,3517300180717085568,188.17130263212,0.0454,-17.22062536876,0.0308,9.7978,0.0567,-108.840,0.085,13.141,0.055,0,1.49753e+07,3.40943e+03,7.749928,7.23886e+06,4.78031e+03,8.202213,1.08152e+07,1.41300e+04,7.176836,1.025378,9.31,0.14,5199.00,,,3.16,6.552,188.1717892,-17.2206797,HD 109159,61218,0.853,0.187,Act,4.421,-4.954,3.05,44,5.74,K,S,HD 109159,188.17179,-17.22068
0.008990,188.1272101550000,56.9763411184000,0.001,0.001,90,1571720849358558464,188.12709882042,0.0245,56.97581810721,0.0206,15.9273,0.0283,-14.092,0.048,-121.474,0.041,1,1.21691e+07,2.84751e+03,7.975223,6.62733e+06,1.02149e+04,8.298042,7.76490e+06,1.07975e+04,7.536581,0.761462,-9.14,0.14,5989.50,0.2803,0.1430,1.27,1.875,188.1272147,56.9763408,HD 109202,61203,0.633,0.153,Act,2.654,-5.031,0.63,,7.19,K,S,HD 109202,188.12721,56.97634
0.005437,188.2850289240000,1.0439938152300,0.002,0.001,90,3697030096605291392,188.28460613036,0.0460,1.04376501130,0.0332,9.4560,0.0570,-98.181,0.108,-53.141,0.072,1,1.32386e+07,4.42965e+03,7.883758,6.50437e+06,7.02885e+03,8.318376,9.41752e+06,1.09970e+04,7.327078,0.991297,18.56,0.15,5304.50,,,2.93,6.120,188.2850292,1.0439953,HD 109218,61252,0.83,0.172,Act,4.356,-4.996,2.83,45,6.54,K,S,HD 109218,188.28503,1.044
0.005628,188.3927449040000,-12.8302028097000,0.003,0.002,90,3528457578039228160,188.39267038056,0.0965,-12.82998339211,0.0846,20.3940,0.1111,-16.877,0.188,50.962,0.159,0,1.39238e+08,1.88507e+05,5.328970,6.54031e+07,9.71681e+04,5.812392,9.89196e+07,2.59091e+05,4.773715,1.038677,-13.72,0.13,5180.00,,,4.66,14.105,188.3927436,-12.8302019,HD 109272,61296,0.861,0.164,Act,4.337,-5.039,3.83,,7.34,L,S,HD 109272,188.39274,-12.8302
0.004449,188.3957890190000,7.2809130555300,0.002,0.001,90,3902370696320119296,188.39584184099,0.0428,7.28090639037,0.0312,18.0167,0.0506,12.170,0.103,-1.548,0.066,0,6.74450e+06,3.69575e+03,8.615991,3.51850e+06,7.01019e+03,8.985495,4.51494e+06,1.56972e+04,8.125290,0.860205,-7.58,0.37,5731.97,0.0760,0.0295,0.92,0.823,188.3957878,7.2809128,HD 109286,61298,0.697,0.306,Act,5.295,-4.537,-0.1,13,0.77,K,S,HD 109286,188.39579,7.28091
0.008830,188.4803639490000,-6.7777257634500,0.002,0.001,90,3679468353288729600,188.47982135716,0.0556,-6.77751482831,0.0414,13.5267,0.0631,-125.141,0.116,48.991,0.079,0,1.26151e+07,3.85027e+03,7.936138,7.11889e+06,1.01360e+04,8.220358,7.69231e+06,1.68346e+04,7.546777,0.673581,6.47,0.17,6247.75,0.3060,0.1410,1.40,2.675,188.4803647,-6.7777281,HD 109331,61326,0.524,0.145,Act,2.544,-5.061,0.15,,7.74,K,S,HD 109331,188.48036,-6.77773
0.171237,188.4356666570000,41.3574782209000,0.031,0.025,90,1534011998570864256,188.43155812116,0.7057,41.35873619367,0.6362,116.1298,0.6776,-716.246,2.003,292.154,1.643,1,4.67165e+08,2.02249e+06,4.014689,2.36546e+08,3.54730e+05,4.416600,2.78493e+08,3.89947e+05,3.649883,0.766717,6.41,0.19,6042.50,0.0940,0.0510,1.06,1.351,188.4356033,41.3574792,HD 109358,61317,0.59,0.166,Act,2.889,-4.934,-0.2,17,5.38,K,S,HD 109358,188.4356,41.35748
0.034446,332.4181015640000,-4.6407364630800,0.001,0.001,0,2627117287488522240,332.42299379132,0.0431,-4.64083174233,0.0481,113.6000,0.0463,1132.534,0.081,-22.125,0.083,0,3.85077e+06,2.31028e+03,9.224498,7.72140e+05,2.22843e+03,10.632148,4.68322e+06,7.11150e+03,8.085558,2.546590,,,3856.53,,,,,332.4180969,-4.6407281,HIP 109388,109388,1.52,1.0,Act,2.95,,-0.3,,,K,S,HIP 109388,332.4181,-4.64073
0.004826,188.6766402740000,-44.6730189164000,0.003,0.003,0,6133033601555979648,188.67617480314,0.0830,-44.67390913863,0.0918,35.0954,0.1143,-76.879,0.183,-206.759,0.217,0,1.09453e+08,1.19367e+05,5.590302,5.71906e+07,1.11937e+05,5.958076,7.13000e+07,3.08940e+05,5.129197,0.828879,18.20,0.14,5826.00,,,1.84,3.499,188.6766386,-44.6730183,HD 109409,61379,0.7,0.136,Act,4.184,-5.173,1.59,,,K,S,HD 109409,188.67664,-44.67302
0.017283,332.8753914950000,18.4261950052000,0.001,0.001,0,1776317182780536064,332.87688547014,0.0375,18.42697353394,0.0383,85.2883,0.0433,329.198,0.073,180.818,0.073,0,3.75001e+06,3.75648e+03,9.253284,8.77679e+05,2.40285e+03,10.493049,4.29832e+06,6.68663e+03,8.178674,2.314375,-52.49,0.37,3869.00,,,,,332.8753925,18.4261903,HIP 109555,109555,2.3,2.078,Act,0.0,,,,,K,S,HIP 109555,332.87539,18.42619
0.021611,189.1654977260000,25.7915484491000,0.001,0.001,90,3960523728874111744,189.16555689010,0.0392,25.79118943309,0.0265,7.2626,0.0496,12.373,0.070,-83.385,0.045,1,4.86806e+06,1.19084e+03,8.969976,2.60909e+06,1.76433e+03,9.310164,3.19345e+06,3.31380e+03,8.501269,0.808894,-15.69,0.16,5782.00,,,1.90,3.644,189.1654947,25.7915431,HD 109718,61546,0.688,0.164,Act,2.85,-4.98,1.1,31,6.22,K,S,HD 109718,189.16549,25.79154
0.007613,189.3182441950000,-40.8121178807000,0.002,0.001,0,6147000074988843264,189.31734893771,0.0479,-40.81214578843,0.0526,15.8240,0.0736,-157.374,0.092,-6.481,0.120,0,1.16285e+07,3.99346e+03,8.024556,6.20841e+06,6.48519e+03,8.368938,7.60578e+06,1.17548e+04,7.559061,0.809876,-13.20,0.18,5805.48,0.3443,0.1705,1.34,1.831,189.3182422,-40.8121164,HD 109749,61595,0.7,0.166,Act,2.883,-4.975,0.75,32,6.14,K,S,HD 109749,189.31824,-40.81212
0.005586,189.6061831030000,14.8724133330000,0.002,0.001,90,3932653308132999680,189.60600551350,0.0665,14.87238395849,0.0399,13.7058,0.0786,-39.865,0.112,-6.822,0.075,0,1.88038e+07,4.31174e+03,7.502750,1.03314e+07,9.59548e+03,7.815985,1.18356e+07,2.02181e+04,7.078941,0.737044,-10.60,0.19,6027.67,1.1060,0.5683,1.81,3.906,189.6061842,14.8724122,HD 109929,61662,0.58,0.159,Act,2.778,-4.972,1.24,17,6.09,K,S,HD 109929,189.60618,14.87241
0.011194,334.1324528120000,68.3397928689000,0.001,0.001,90,2220169200616370432,334.13687176772,0.0255,68.33974785763,0.0231,41.6309,0.0229,378.824,0.049,-10.468,0.042,1,5.68089e+06,1.48646e+03,8.802324,2.25318e+06,3.31710e+03,9.469397,4.81427e+06,6.53135e+03,8.055594,1.413803,-4.57,0.22,4450.28,0.1453,0.0600,0.69,0.170,334.13245,68.3397958,HIP 109980,109980,1.17,0.92,Act,1.57,,-0.1,,,K,S,HIP 109980,334.13245,68.3398
0.013544,189.8112011620000,29.2354275501000,0.001,0.001,90,4011052713441556864,189.81194412647,0.0353,29.23442823281,0.0241,24.3187,0.0476,150.579,0.063,-232.101,0.044,0,6.01001e+06,1.33956e+03,8.741178,2.89354e+06,2.36893e+03,9.197816,4.35928e+06,5.21956e+03,8.163384,1.034432,-6.61,0.25,5133.15,0.1553,0.0768,0.83,0.432,189.8112047,29.2354297,HD 110044,61739,0.865,0.214,Act,2.479,-4.88,0.12,40,4.44,K,S,HD 110044,189.8112,29.23543
0.016901,334.9691213310000,-37.2754172151000,0.001,0.001,90,6597992536085228928,334.96961228410,0.0464,-37.27602053521,0.0306,29.1588,0.0490,90.736,0.081,-140.126,0.055,0,2.48888e+06,9.67048e+02,9.698358,9.56209e+05,1.67957e+03,10.400006,2.16921e+06,3.12081e+03,8.921165,1.478841,-10.51,0.31,4426.20,0.3057,0.1377,0.67,0.153,334.9691156,-37.2754161,HIP 110245,110245,1.24,1.254,Act,1.57,,0.04,,,K,S,HIP 110245,334.96912,-37.27542
4.626065,334.9684060540000,-37.2742617678000,0.005,0.004,90,6597992536084642816,334.96892417631,0.1977,-37.27490021763,0.1493,28.8359,0.2142,95.758,0.344,-148.285,0.283,0,1.23320e+05,1.49965e+02,12.960780,2.23007e+04,4.12746e+02,14.480594,1.65775e+05,8.42548e+02,11.713125,2.767469,,,3979.07,0.5227,0.3277,,,334.9691156,-37.2754161,HIP 110245,110245,1.24,1.254,Act,1.57,,0.04,,,K,S,HIP 110245,334.96912,-37.27542
0.059330,190.2770190390000,15.3766675274000,0.005,0.004,0,3934198156329809152,190.27750015885,0.0692,15.37507163933,0.1143,70.8894,0.1099,107.744,0.227,-370.658,0.343,1,1.88620e+07,6.96794e+03,7.499395,7.62011e+06,1.00288e+04,8.146485,1.58268e+07,2.62274e+04,6.763439,1.383046,24.16,0.18,4582.77,,,0.68,0.184,190.2770033,15.3766611,HD 110315,61901,1.14,0.299,Act,1.57,,0.0,,,K,S,HD 110315,190.277,15.37666
0.005513,190.5738937610000,33.6885777846000,0.001,0.001,90,1515183411701737344,190.57275553001,0.0419,33.68811324391,0.0269,16.4828,0.0507,-219.967,0.070,-107.894,0.051,1,5.48385e+07,1.34368e+04,6.340652,2.39733e+07,3.03105e+04,6.902069,4.29164e+07,1.16971e+05,5.680361,1.221707,10.32,0.16,4804.00,,,4.39,9.237,190.5738925,33.6885789,HD 110501,61995,1.1,0.109,Act,4.185,,4.15,,,L,S,HD 110501,190.57389,33.68858
0.004618,190.7471880420000,-4.0493322580600,0.002,0.001,90,3681795018676501120,190.74624117650,0.0437,-4.05010589886,0.0303,22.1511,0.0475,-219.365,0.109,-179.682,0.057,1,1.62528e+07,3.21718e+03,7.661048,8.57109e+06,6.28497e+03,8.018798,1.08205e+07,2.50269e+04,7.176298,0.842500,35.46,0.15,5675.25,0.1655,0.0783,1.19,1.317,190.7471892,-4.0493317,HD 110537,62039,0.599,0.154,Act,2.672,-5.018,0.0,,6.93,K,S,HD 110537,190.74719,-4.04933
3.676153,190.7462566720000,-4.0497529871300,0.008,0.002,90,3681795022971241088,190.74625667233,7.7774,-4.04975298713,2.1103,,,,,,,1,2.33849e+05,3.42541e+03,12.266025,,,,,,,,,,,,,,,190.7471892,-4.0493317,HD 110537,62039,0.599,0.154,Act,2.672,-5.018,0.0,,6.93,K,S,HD 110537,190.74719,-4.04933
0.001950,190.9085420770000,-1.5769961120700,0.002,0.001,90,3683485350301204992,190.90874612029,0.0606,-1.57731286317,0.0382,14.8875,0.0652,47.373,0.143,-73.568,0.073,0,1.01982e+08,8.52659e+04,5.667059,4.81373e+07,5.27687e+04,6.145184,7.41894e+07,1.23153e+05,5.086066,1.059118,-1.66,0.14,5134.25,,,5.59,19.542,190.9085419,-1.5769956,HD 110646,62103,0.85,0.153,Act,4.288,-5.085,4.24,,8.19,L,S,HD 110646,190.90854,-1.577
0.012087,336.2618875380000,-33.2045953368000,0.001,0.001,0,6601267465828495616,336.26256923095,0.0275,-33.20415207556,0.0294,30.4798,0.0350,132.478,0.049,102.952,0.053,1,1.83026e+06,1.09310e+03,10.032082,6.34049e+05,1.00313e+03,10.846081,1.70487e+06,1.82367e+03,9.182691,1.663390,-14.94,1.25,4136.54,0.4770,0.2187,0.67,0.119,336.2618842,-33.2045972,HIP 110655,110655,1.312,1.418,Act,3.933,,-0.2,,,K,S,HIP 110655,336.26188,-33.2046
0.498732,190.9763549310000,34.3436816631000,0.018,0.016,0,1515243640027361024,190.97466699943,0.5930,34.34329776010,0.5679,30.4225,0.7156,-323.692,1.048,-89.167,1.146,0,7.20971e+06,1.58425e+03,8.543571,3.50832e+06,4.49671e+03,8.988641,5.15119e+06,8.43429e+03,7.982151,1.006490,-1.85,2.57,5279.55,0.1417,0.0600,0.68,0.323,190.9765172,34.3437169,HD 110743,62124,0.839,0.264,Act,2.742,-4.738,0.29,30,2.4,K,S,HD 110743,190.97652,34.34372
0.005192,190.9973876250000,27.3249053464000,0.001,0.001,90,3962232747900807424,190.99744755019,0.0359,27.32457318766,0.0241,12.4275,0.0462,12.365,0.078,-77.147,0.046,1,7.32200e+06,1.87715e+03,8.526792,4.07271e+06,3.65747e+03,8.826679,4.59525e+06,4.94644e+03,8.106147,0.720532,-2.98,0.25,5985.75,0.2015,0.1067,1.27,1.853,190.9973864,27.3249044,HD 110745,62129,0.592,0.147,Act,2.556,-5.068,0.36,,7.87,K,S,HD 110745,190.99739,27.3249
0.015121,336.5563689110000,-19.1884275104000,0.001,0.001,90,6821533111257080960,336.55743950200,0.0622,-19.18853291276,0.0445,39.1416,0.0698,234.839,0.091,-24.480,0.079,0,5.52167e+06,4.04660e+03,8.833190,2.21149e+06,5.94521e+03,9.489676,4.66649e+06,9.33772e+03,8.089445,1.400230,,,4536.03,0.1830,0.0915,0.69,0.180,336.5563731,-19.1884261,HIP 110750,110750,1.135,1.25,Act,1.57,,-0.1,,,K,S,HIP 110750,336.55637,-19.18843
0.020291,336.6361577970000,63.8791749453000,0.001,0.001,90,2205488624442109824,336.63807612513,0.0260,63.88006924659,0.0216,38.3161,0.0254,196.159,0.047,207.706,0.038,0,4.38697e+06,1.76286e+03,9.082954,1.71785e+06,2.69648e+03,9.763927,3.75140e+06,5.94643e+03,8.326436,1.437491,1.03,0.18,4461.00,0.2815,0.1625,0.66,0.154,336.6361494,63.8791792,HIP 110774,110774,1.102,0.864,Act,1.57,,-0.6,,,K,S,HIP 110774,336.63615,63.87918
0.001574,191.1129141960000,44.1030064892000,0.001,0.001,0,1540828283470718848,191.11272484241,0.0210,44.10302217962,0.0250,9.9664,0.0424,-31.581,0.041,3.644,0.062,0,6.14866e+07,1.12926e+04,6.216415,3.55856e+07,2.29948e+04,6.473201,3.64808e+07,4.20985e+04,5.856760,0.616441,,,6366.00,,,4.03,23.972,191.1129136,44.1030064,HD 110834,62172,0.469,0.328,Act,4.866,,2.06,,,L,S,HD 110834,191.11291,44.10301
0.007563,191.2475211140000,39.2789161991000,0.001,0.001,0,1521686782461765888,191.24551991300,0.0552,39.27951466090,0.0460,56.9309,0.0730,-359.785,0.080,138.994,0.082,0,9.14591e+07,5.91693e+04,5.785299,4.96925e+07,6.34938e+04,6.110662,5.80130e+07,9.52044e+04,5.353106,0.757556,80.45,0.19,5967.75,0.0510,0.0200,0.98,1.104,191.2475211,39.2789183,HD 110897,62207,0.557,0.158,Act,2.767,-4.972,-0.5,15,6.08,K,S,HD 110897,191.24752,39.27892
0.009371,191.5939379730000,9.5396852197000,0.003,0.001,90,3734970154071002624,191.59515889820,0.0642,9.53772730841,0.0448,22.9496,0.0810,279.643,0.169,-454.733,0.087,0,1.38363e+08,1.64143e+05,5.335816,6.07011e+07,6.26117e+04,5.893397,1.03179e+08,1.65205e+05,4.727939,1.165458,51.88,0.14,4880.00,,,4.80,11.782,191.5939367,9.5396875,HD 111028,62325,0.989,0.133,Act,4.249,,4.15,,,L,S,HD 111028,191.59394,9.53969
0.026738,191.6285093120000,-11.8124413966000,0.001,0.001,90,3529518709839090176,191.62727860323,0.0409,-11.81224028043,0.0282,32.0167,0.0520,-279.792,0.091,46.712,0.066,1,3.91589e+07,5.63491e+03,6.706289,2.05209e+07,1.61830e+04,7.070897,2.58995e+07,3.24386e+04,6.228692,0.842205,-20.19,0.15,5760.67,0.2957,0.1767,1.23,1.510,191.6285169,-11.8124414,HD 111031,62345,0.7,0.148,Act,2.177,-5.084,0.65,,8.17,K,S,HD 111031,191.62852,-11.81244
0.004155,191.6362465590000,24.1450484107000,0.001,0.001,90,3956336822955595776,191.63570845436,0.0348,24.14411055931,0.0246,22.8874,0.0429,-114.045,0.065,-217.823,0.044,1,3.98774e+07,7.66847e+03,6.686549,2.22376e+07,1.99346e+04,6.983668,2.46761e+07,2.73541e+04,6.281229,0.702439,6.61,0.14,6126.00,0.5335,0.2620,1.53,2.962,191.6362453,24.1450483,HD 111066,62349,0.55,0.157,Act,2.75,-4.978,0.5,13,6.18,L,S,HD 111066,191.63625,24.14505
0.089401,191.7459997020000,-7.7998319767000,0.004,0.004,90,3675408471030248448,191.74573473642,0.1599,-7.80001277390,0.1218,15.0594,0.1869,-60.971,0.273,-41.992,0.232,1,1.82648e+07,2.85129e+03,7.534330,9.67206e+06,6.14782e+03,7.887590,1.20436e+07,9.14681e+03,7.060026,0.827565,,,5761.67,,,1.79,3.184,191.7460014,-7.7998072,HD 111096,62371,0.703,0.149,Act,4.235,-5.076,1.87,,8.01,K,S,HD 111096,191.746,-7.79981
0.008339,191.7018646890000,43.1518621930000,0.001,0.001,0,1528404935948065664,191.70192584291,0.0229,43.15170381487,0.0190,9.2101,0.0329,10.362,0.044,-36.785,0.050,1,1.43113e+07,2.57912e+03,7.799165,8.30618e+06,5.92239e+03,8.052884,8.51677e+06,5.72131e+03,7.436233,0.616651,-24.33,0.15,6257.40,0.9217,0.4210,2.18,6.544,191.7018619,43.1518633,HD 111153,62363,0.48,0.153,Act,2.619,,0.91,,,K,S,HD 111153,191.70186,43.15186
0.003139,192.1960343570000,24.8402278480000,0.001,0.001,90,3957887649746830976,192.19444494572,0.0403,24.83977309465,0.0270,58.4809,0.0501,-335.003,0.072,-105.623,0.049,0,6.85526e+07,2.21450e+04,6.098306,3.53989e+07,5.38765e+04,6.478914,4.59156e+07,6.35221e+04,5.607020,0.871894,-9.12,0.15,5649.00,0.0165,0.0090,0.93,0.799,192.196035,24.8402272,HD 111395,62523,0.703,0.306,Act,2.95,-4.541,0.0,13,0.79,K,S,HD 111395,192.19603,24.84023
0.018145,192.2184224910000,12.0963738857000,0.001,0.001,90,3928040444539772800,192.21944868297,0.0457,12.09577274082,0.0267,27.4996,0.0503,233.049,0.092,-139.621,0.050,1,3.21160e+07,3.95312e+03,6.921562,1.68443e+07,9.14111e+03,7.285257,2.12692e+07,1.70067e+04,6.442544,0.842714,3.34,0.13,5750.67,0.4560,0.2250,1.31,1.680,192.2184264,12.0963706,HD 111398,62536,0.66,0.148,Act,2.562,-5.076,0.54,,8.02,L,S,HD 111398,192.21843,12.09637
0.115393,192.3958320710000,3.8205990560000,0.002,0.001,90,3705358587948014080,192.39550109330,0.0389,3.82058300147,0.0321,11.4495,0.0515,-76.702,0.104,-3.729,0.059,0,6.23527e+06,9.11251e+02,8.701227,3.49568e+06,2.17777e+03,8.992558,3.89915e+06,2.20887e+03,8.284493,0.708064,-21.10,0.20,6128.33,0.1435,0.0662,1.21,1.850,192.3958,3.8205972,HD 111484A,62596,0.7,0.227,Act,3.946,-4.73,0.64,21,2.31,K,S,HD 111484A,192.3958,3.8206
0.028359,192.3950870370000,3.8182115360700,0.001,0.001,90,3705358587948013952,192.39474235930,0.0363,3.81819230927,0.0309,11.4487,0.0438,-79.877,0.083,-4.466,0.058,1,6.46232e+06,1.08081e+03,8.662394,3.63091e+06,2.21631e+03,8.951348,4.02390e+06,2.54215e+03,8.250303,0.701045,-19.34,0.31,6034.50,0.1005,0.0530,1.27,1.924,192.3950875,3.8182194,HD 111484B,62596,0.7,0.193,Act,2.395,-4.851,0.54,27,3.97,K,S,HD 111484B,192.39509,3.81822
0.005016,192.4367855920000,1.1880385338500,0.002,0.001,90,3702148666829533952,192.43644322303,0.0634,1.18526235211,0.0472,30.8397,0.0741,-79.501,0.124,-644.790,0.083,0,1.26108e+07,3.13762e+03,7.936510,6.50343e+06,5.07882e+03,8.318532,8.60500e+06,8.68109e+03,7.425044,0.893488,2.53,0.17,5661.57,0.0697,0.0358,0.76,0.528,192.4367842,1.1880386,HD 111515,62607,0.759,0.169,Act,2.288,-4.98,0.0,39,6.23,K,S,HD 111515,192.43678,1.18804
0.008773,192.5072425390000,-7.1974752023100,0.002,0.001,90,3675829072879875584,192.50750496123,0.0870,-7.19808087575,0.0525,11.7616,0.1015,60.469,0.127,-140.673,0.086,0,1.09834e+07,3.94262e+03,8.086521,5.78230e+06,8.60938e+03,8.446136,7.29226e+06,7.84628e+03,7.604764,0.841372,45.40,0.14,5755.00,,,1.78,3.140,192.5072403,-7.1974742,HD 111528,62632,0.707,0.14,Act,4.201,-5.14,1.79,,,K,S,HD 111528,192.50724,-7.19747
0.006191,192.5981114430000,9.8291969404600,0.002,0.001,90,3735040278000934656,192.59816341906,0.0334,9.82874233928,0.0231,11.5347,0.0420,11.895,0.098,-105.585,0.046,1,5.76644e+06,8.19526e+02,8.786096,3.08452e+06,2.15644e+03,9.128419,3.79051e+06,2.89300e+03,8.315176,0.813243,-30.49,2.42,5812.50,0.3130,0.1613,1.29,1.708,192.5981131,9.8291964,HD 111606,62663,0.66,0.159,Act,2.755,-5.001,0.71,,6.62,K,S,HD 111606,192.59811,9.8292
0.007601,192.6815283620000,-0.7681297380270,0.002,0.001,90,3689602277083844480,192.68139980938,0.0454,-0.76983927402,0.0286,93.8820,0.0508,-29.855,0.107,-397.051,0.061,0,1.40391e+07,6.55509e+03,7.820015,4.48426e+06,4.51392e+03,8.722161,1.38208e+07,1.72323e+04,6.910589,1.811573,4.48,0.15,4067.24,0.7705,0.3598,0.64,0.101,192.6815292,-0.7681278,HD 111631,62687,1.42,1.643,Act,4.221,,0.68,,,K,S,HD 111631,192.68153,-0.76813
0.041363,192.9246625160000,27.5407134225000,0.004,0.003,90,3961912034103154944,192.92460914912,0.1313,27.54067762849,0.1118,11.4933,0.1828,-10.990,0.259,-8.313,0.212,1,2.54800e+08,5.28015e+05,4.672868,1.25219e+08,1.34151e+05,5.107216,1.61193e+08,5.74278e+05,4.243555,0.863661,,,5844.50,,,8.50,75.883,192.9246753,27.5407153,HD 111812,62763,0.681,0.427,Act,5.31,-4.334,4.92,5,0.18,L,S,HD 111812,192.92468,27.54072
0.005154,192.9398427000000,19.2288351371000,0.002,0.001,90,3941988058774148992,192.93991801375,0.0645,19.22888844174,0.0426,11.8757,0.0824,16.516,0.107,12.380,0.072,1,1.22104e+07,3.92481e+03,7.971537,6.36779e+06,5.10051e+03,8.341417,8.16146e+06,1.96124e+04,7.482500,0.858918,-2.21,0.19,5676.00,,,1.92,3.443,192.9398414,19.2288344,HD 111814,62769,0.67,0.149,Act,2.577,-5.072,1.37,,7.95,K,S,HD 111814,192.93984,19.22883
0.008740,193.4277471530000,-27.4042891160000,0.001,0.001,0,3495527548384809472,193.42758235978,0.0460,-27.40446068804,0.0368,19.5995,0.0581,-33.979,0.079,-39.849,0.082,0,1.79498e+07,6.00284e+03,7.553215,1.00363e+07,3.11805e+04,7.847451,1.10594e+07,3.30852e+04,7.152590,0.694861,25.23,0.16,6155.50,0.1157,0.0560,1.19,1.816,193.4277497,-27.40429,HD 112019,62925,0.52,0.152,Act,2.655,-5.007,-0.3,,6.74,K,S,HD 112019,193.42775,-27.40429
