angDist,_RAJ2000,_DEJ2000,HD,RAJ2000,DEJ2000,Smin,Smax,SMW,logRmin,logRmax,logRMW,Age,e_Age,Teff,[Fe/H],GCS,Simbad,Ref,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
2.877838,65.054167,19.233333,27406,04 20 13.0,+19 14 00,0.288,0.362,,-4.479,-4.335,,1.68,1.3,6201,0.1,GCS,Simbad,355,65.0549301492000,19.2329868202000,0.039,0.020,90,48203487410201472,65.05493014921,39.1689,19.23298682017,20.2864,,,,,,,1,2.16364e+05,6.72991e+03,12.350402,,,,,,,,-192.52,1.51,,,,,
0.646762,65.104583,18.7425,27429,04 20 25.1,+18 44 33,0.2,1.159,,-4.912,-3.674,,1.25,0.14,6831,0.08,GCS,Simbad,35,65.1045918609000,18.7426794600000,0.002,0.001,90,47752481485851136,65.10512460160,0.0494,18.74249452737,0.0246,21.8781,0.0515,117.172,0.104,-42.952,0.075,0,7.50698e+07,2.28511e+04,5.999703,4.52644e+07,5.55442e+04,6.211997,4.22464e+07,4.55290e+04,5.697445,0.514552,37.27,0.86,6784.00,0.8707,0.4153,1.78,6.071
0.883670,65.381667,21.039722,27524,04 21 31.6,+21 02 23,0.182,0.305,,-5.096,-4.469,,0.81,0.45,6828,0.03,GCS,Simbad,3355,65.3818706495000,21.0398773221000,0.002,0.001,90,49231668222673920,65.38235449201,0.0512,21.03972209884,0.0277,20.4856,0.0547,104.884,0.100,-36.052,0.087,0,4.04608e+07,8.18315e+03,6.670779,2.37141e+07,2.05684e+04,6.913874,2.35835e+07,2.81821e+04,6.330401,0.583473,36.48,0.61,6530.03,0.4405,0.2095,1.51,3.729
0.608680,66.060833,21.736111,27808,04 24 14.6,+21 44 10,0.234,0.266,,-4.641,-4.541,,1.47,0.94,6348,0.07,GCS,Simbad,355,66.0607231240000,21.7362457974000,0.002,0.001,90,145373377272257664,66.06126789418,0.0414,21.73604857832,0.0246,23.1073,0.0386,117.531,0.099,-45.806,0.075,1,3.01535e+07,6.76247e+03,6.990021,1.70038e+07,1.87988e+04,7.275020,1.84865e+07,2.97023e+04,6.594785,0.680235,38.34,0.16,6225.33,0.0820,0.0483,1.27,2.192
0.439337,66.117917,16.886111,27859,04 24 28.3,+16 53 10,0.273,0.354,,-4.532,-4.376,,6.37,2.33,5895,0.01,GCS,Simbad,355ai,66.1180301553000,16.8861672986000,0.002,0.001,90,3313662896312488192,66.11853471240,0.0734,16.88605747549,0.0309,21.6657,0.0681,112.135,0.161,-25.507,0.093,1,1.63223e+07,4.94524e+03,7.656410,8.88286e+06,1.21160e+04,7.980006,1.05911e+07,2.24868e+04,7.199571,0.780435,37.71,0.15,5758.40,0.0870,0.0440,1.18,1.375
1.590182,66.117917,16.886111,27859,04 24 28.3,+16 53 10,0.273,0.354,,-4.532,-4.376,,6.37,2.33,5895,0.01,GCS,Simbad,355ai,66.1182817722000,16.8858402941000,0.002,0.001,90,3313662896310849920,66.11828177222,1.7283,16.88584029412,1.0299,,,,,,,0,4.37957e+05,6.49336e+03,11.584786,,,,,,,,,,,,,,
0.232047,66.6025,16.853333,28068,04 26 24.6,+16 51 12,0.297,0.396,,-4.502,-4.338,,6.28,3.32,5759,0.04,GCS,Simbad,355i,66.6025614433000,16.8533593977000,0.007,0.004,90,3313743710417140864,66.60302074083,0.1631,16.85318525798,0.0808,19.8401,0.1505,102.094,0.460,-40.445,0.253,0,1.33573e+07,7.39733e+03,7.874071,7.09206e+06,1.12761e+04,8.224457,8.84391e+06,1.20442e+04,7.395309,0.829148,44.28,1.04,5739.25,0.1945,0.0970,1.17,1.343
0.936010,66.667083,16.746667,28099,04 26 40.1,+16 44 48,0.271,0.322,,-4.564,-4.461,,5.87,3.81,5771,0.1,GCS,Simbad,355aai,66.6671730925000,16.7469122727000,0.003,0.001,90,3313689422030650496,66.66765704828,0.0704,16.74677694366,0.0280,21.7652,0.0689,107.635,0.174,-31.431,0.081,1,1.25599e+07,5.46459e+03,7.940902,6.63931e+06,7.17797e+03,8.296081,8.28206e+06,8.30332e+03,7.466574,0.829506,38.40,0.15,5781.00,0.1350,0.0568,1.02,1.047
0.685739,67.20125,17.285278,28344,04 28 48.3,+17 17 07,0.256,0.337,,-4.56,-4.382,,1.83,1.43,6105,0.1,GCS,Simbad,355ijj,67.2012429873000,17.2854683654000,0.002,0.001,90,3314109916508904064,67.20173342003,0.0454,17.28534582785,0.0215,21.4310,0.0470,108.762,0.099,-28.460,0.061,0,1.58858e+07,1.27986e+04,7.685845,8.59435e+06,2.60972e+04,8.015856,1.01843e+07,2.13145e+04,7.242095,0.773761,39.03,0.15,5903.50,0.0753,0.0430,1.11,1.357
0.810384,76.377917,-57.4725,33262,05 05 30.7,-57 28 21,0.229,0.331,,-4.651,-4.388,,0.68,0.47,6206,-0.19,GCS,Simbad,337f,76.3777340760000,-57.4727024811000,0.005,0.004,0,4763906879239461632,76.37747671785,0.1380,-57.47219693800,0.1468,86.0239,0.1516,-32.140,0.276,117.417,0.310,1,2.95499e+08,6.74572e+05,4.511976,1.58634e+08,3.71568e+05,4.850398,1.71552e+08,1.24023e+06,4.175932,0.674466,-1.15,0.22,6227.00,0.0300,0.0130,1.07,1.550
0.653444,79.785417,40.098889,34411,05 19 08.5,+40 05 56,0.135,0.203,,-5.118,-4.733,,5.59,3.32,5949,0.14,GCS,Simbad,356aajj,79.7853144295000,40.0990526789000,0.006,0.005,90,188771135583573504,79.78824460926,0.2272,40.09619026870,0.1858,80.1054,0.2158,520.581,0.397,-664.826,0.317,1,3.05376e+08,5.14267e+05,4.476279,1.56984e+08,1.14603e+05,4.861750,1.87954e+08,3.41362e+05,4.076791,0.784959,66.53,0.14,5979.00,0.2890,0.1423,1.27,1.861
0.235763,86.115833,-22.448333,38393,05 44 27.8,-22 26 54,0.143,0.183,,-5.257,-4.885,,1.14,0.74,6387,-0.02,GCS,Simbad,334799aa,86.1157771612000,-22.4483733183000,0.013,0.012,0,2964000159820118400,86.11443477236,0.3037,-22.44997192507,0.3536,112.6109,0.3162,-288.155,0.798,-371.288,0.829,1,8.47129e+08,3.10073e+06,3.368491,4.12610e+08,3.97131e+06,3.812539,4.75152e+08,1.11029e+06,3.069838,0.742701,,,6282.50,,,1.36,2.590
0.732406,89.10125,-14.1675,40136,05 56 24.3,-14 10 03,0.141,0.34,,-5.791,-4.384,,1.39,0.2,6899,-0.19,GCS,Simbad,33f,89.1012198798000,-14.1677013391000,0.011,0.011,90,2995725777561177472,89.10103859729,0.3358,-14.16710023458,0.3485,68.9277,0.4006,-40.824,0.736,139.612,0.679,1,7.15943e+08,3.83501e+06,3.551169,3.91185e+08,5.06802e+06,3.870432,3.66500e+08,1.10739e+06,3.351735,0.518697,-0.91,1.09,6559.67,,,1.87,5.828
0.455739,94.317083,5.1,43587,06 17 16.1,+05 06 00,0.149,0.183,,-5.007,-4.816,,6.12,3.68,5926,-0.03,GCS,Simbad,3455678effjj,94.3172078996000,5.0999765602100,0.003,0.003,90,3317901165746471552,94.31629259349,0.0996,5.10069104987,0.0973,51.8027,0.1113,-211.744,0.194,165.945,0.174,0,1.14868e+08,1.48507e+05,5.537864,6.09129e+07,3.17270e+05,5.889615,7.30511e+07,3.14439e+05,5.102853,0.786762,8.93,0.27,5907.00,0.1620,0.0820,1.24,1.679
0.986704,95.025417,-48.740833,44594,06 20 06.1,-48 44 27,0.155,0.204,,-4.967,-4.74,,4.64,3.15,5881,0.15,GCS,Simbad,3379f,95.0255617920000,-48.7410899142000,0.001,0.001,0,5553647083168192512,95.02708979436,0.0194,-48.74223701407,0.0237,38.2915,0.0226,234.037,0.041,-266.421,0.052,0,5.00394e+07,1.31276e+04,6.440085,2.64723e+07,6.10625e+04,6.794410,3.24382e+07,1.24436e+05,5.984278,0.810132,59.67,0.14,5861.00,0.1120,0.0510,1.12,1.341
0.528344,101.3225,12.895556,48737,06 45 17.4,+12 53 44,0.209,0.239,,-4.782,-4.65,,1.42,0.23,6612,0.19,GCS,Simbad,356,101.3223565020000,12.8956004189000,0.012,0.010,90,3352485999057276672,101.32184599182,0.3998,12.89476962116,0.3737,54.8470,0.4553,-115.580,0.773,-192.960,0.664,0,1.06204e+09,5.00921e+06,3.123011,4.71942e+08,1.33606e+07,3.666667,5.57910e+08,5.99773e+06,2.895509,0.771158,26.73,3.99,5956.50,,,3.49,13.815
0.453184,102.4775,-46.614444,50223,06 49 54.6,-46 36 52,0.135,0.205,,-5.581,-4.793,,2.37,0.24,6470,-0.11,GCS,Simbad,37,102.4775704860000,-46.6145602011000,0.004,0.004,0,5557816190743628416,102.47756223891,0.1265,-46.61295239983,0.1523,39.6998,0.1429,-1.316,0.265,373.420,0.269,1,1.89733e+08,4.72240e+05,4.993011,1.07598e+08,1.69936e+05,5.271879,1.09484e+08,6.70554e+05,4.663547,0.608332,20.85,0.17,6446.50,0.8290,0.4430,1.73,4.658
0.559595,108.14,-46.759167,55892,07 12 33.6,-46 45 33,0.174,0.174,,-5.316,-5.316,,1.33,0.17,6941,-0.22,GCS,Simbad,3,108.1401065370000,-46.7593042435000,0.006,0.006,0,5509770796785820416,108.13925134554,0.1769,-46.75884205962,0.2020,47.9427,0.2110,-136.071,0.377,107.347,0.387,0,3.40255e+08,1.50169e+06,4.358855,2.03145e+08,4.22666e+05,4.581873,1.81885e+08,1.01272e+06,4.112431,0.469442,,,6934.00,0.6613,0.3213,1.66,5.740
0.544904,114.319583,-4.110833,61064,07 37 16.7,-04 06 39,0.199,0.203,,-4.848,-4.825,,0.85,0.07,6618,0.19,GCS,Simbad,33,114.3195455480000,-4.1109796802100,0.004,0.002,90,3057302723688977536,114.31925406732,0.1119,-4.11090845419,0.0890,16.1017,0.1447,-67.525,0.246,16.543,0.158,1,1.90460e+08,4.01367e+05,4.988857,1.07976e+08,1.65108e+05,5.268072,1.09360e+08,3.68886e+05,4.664769,0.603303,48.33,0.31,6452.50,,,4.27,28.426
0.655882,114.79125,34.584167,61110,07 39 09.9,+34 35 03,0.183,0.19,,-4.995,-4.938,,1.11,0.06,6706,0.2,GCS,Simbad,33,114.7914010230000,34.5843001676000,0.006,0.006,0,894363992351617920,114.79119603729,0.1916,34.58385347064,0.1995,19.7416,0.2149,-39.197,0.365,-103.749,0.368,1,2.41298e+08,8.05078e+05,4.731983,1.36807e+08,3.66891e+05,5.011117,1.32599e+08,5.91452e+05,4.455566,0.555550,,,6666.25,,,3.67,23.949
0.813716,121.94125,21.581667,67228,08 07 45.9,+21 34 54,0.13,0.162,,-5.155,-4.926,,5.8,0.47,5886,0.21,GCS,Simbad,356aaf,121.9410658800000,21.5818145703000,0.003,0.002,90,676768820148924416,121.94117519706,0.0939,21.58152126675,0.0647,42.3605,0.1251,23.610,0.198,-68.122,0.122,1,1.72982e+08,3.17096e+05,5.093365,8.95337e+07,1.26932e+05,5.471421,1.09351e+08,3.05792e+05,4.664866,0.806556,-35.94,0.15,5900.00,,,1.86,3.782
0.390137,128.340417,36.436389,72291,08 33 21.7,+36 26 11,0.203,0.256,,-4.89,-4.622,,1.16,0.66,6734,-0.31,GCS,Simbad,35i,128.3405397590000,36.4364336146000,0.001,0.001,90,904006747982968704,128.33975542414,0.0407,36.43644837844,0.0267,26.8923,0.0629,-146.557,0.086,3.428,0.056,0,6.93428e+07,2.01040e+04,6.085863,4.14037e+07,6.26370e+04,6.308790,3.95933e+07,5.07031e+04,5.767865,0.540926,,,6666.33,0.1230,0.0450,1.44,3.709
0.553005,154.934167,19.470833,89449,10 19 44.2,+19 28 15,0.164,0.182,,-5.085,-4.932,,1.78,0.17,6532,0.15,GCS,Simbad,356f,154.9340304630000,19.4709168194000,0.008,0.007,90,624684408880100992,154.93297695052,0.2945,19.46999133209,0.2585,47.9593,0.3336,-230.692,0.502,-214.952,0.449,0,2.65830e+08,9.90768e+05,4.626854,1.48984e+08,3.22612e+05,4.918540,1.51418e+08,1.25926e+06,4.311473,0.607067,6.40,0.23,6410.00,0.8525,0.4140,1.72,4.474
0.760578,157.840833,-53.715278,91324,10 31 21.8,-53 42 55,0.132,0.186,,-5.364,-4.847,,3.52,1.08,6258,-0.2,GCS,Simbad,37,157.8409220890000,-53.7154825876000,0.004,0.004,90,5357075947704733568,157.83786541553,0.1308,-53.71458081485,0.1457,45.6124,0.1682,-420.131,0.282,209.450,0.279,0,2.47641e+08,6.02982e+05,4.703807,1.33543e+08,3.40310e+05,5.037332,1.44289e+08,5.67308e+05,4.363836,0.673496,21.37,0.20,6271.00,,,1.82,4.616
0.501618,158.790417,57.0825,91480,10 35 09.7,+57 04 57,0.19,0.19,,-5.056,-5.056,,0.91,0.32,6898,-0.12,GCS,Simbad,3,158.7903924120000,57.0826386962000,0.003,0.003,0,854734436486835840,158.79091719232,0.0788,57.08279534611,0.0882,37.2837,0.1362,66.236,0.170,36.383,0.175,0,1.81920e+08,3.44759e+05,5.038663,1.08960e+08,1.44190e+05,5.258223,9.82061e+07,1.84858e+05,4.781574,0.476649,,,6925.00,0.3965,0.1720,1.56,5.074
0.975547,159.089167,36.326667,91752,10 36 21.4,+36 19 36,0.142,0.142,,-5.528,-5.528,,2.41,0.54,6543,-0.23,GCS,Simbad,3,159.0892535540000,36.3269288597000,0.001,0.001,0,751451124535827584,159.08944825512,0.0334,36.32678505473,0.0327,21.5880,0.0460,36.432,0.060,-33.400,0.067,0,6.40660e+07,2.86600e+04,6.171797,3.75559e+07,5.51719e+04,6.414693,3.73470e+07,8.84858e+04,5.831282,0.583412,-26.35,0.22,6544.12,0.7417,0.3830,1.79,5.317
0.615277,163.372917,-20.138611,94388,10 53 29.5,-20 08 19,0.144,0.173,,-5.277,-4.968,,1.69,0.17,6505,0.25,GCS,Simbad,37,163.3730491420000,-20.1387285528000,0.004,0.003,90,3551002857809627008,163.37342197323,0.0810,-20.13975666803,0.0983,33.0721,0.1400,81.299,0.233,-238.788,0.203,1,1.76624e+08,3.75659e+05,5.070741,9.87478e+07,1.24638e+05,5.365069,1.04029e+08,1.72299e+05,4.719030,0.646039,-4.08,0.18,6395.33,,,2.04,6.252
0.232478,177.67375,1.764722,102870,11 50 41.7,+01 45 53,0.138,0.186,,-5.169,-4.817,,3.2,1.33,6209,0.21,GCS,Simbad,33aaf,177.6738144130000,1.7647270086200,0.021,0.013,90,3796442680947600768,177.67701770350,0.5411,1.76355633606,0.4279,89.9258,0.5195,743.637,1.344,-271.899,0.843,1,8.64523e+08,3.41868e+06,3.346425,4.11863e+08,6.15051e+06,3.814508,4.87562e+08,1.87946e+06,3.041845,0.772662,0.43,0.68,6145.50,,,1.80,4.157
1.202182,180.185417,-10.445833,104304,12 00 44.5,-10 26 45,0.143,0.197,,-5.099,-4.85,,11.52,1.88,5517,0.23,GCS,Simbad,3567aaf,180.1852548310000,-10.4461263958000,0.004,0.002,90,3575733210781078016,180.18561751912,0.0964,-10.44820514672,0.0600,78.7565,0.1206,82.841,0.274,-482.807,0.130,0,1.39247e+08,1.88623e+05,5.328901,6.91971e+07,1.02407e+05,5.751169,9.43846e+07,5.88131e+05,4.824668,0.926501,-0.14,0.14,5518.50,0.2570,0.1275,1.04,0.905
0.585495,187.3625,24.108889,108722,12 29 27.0,+24 06 32,0.219,0.219,,-4.751,-4.751,,1.18,0.16,6676,0.25,GCS,Simbad,3,187.3626738260000,24.1089247363000,0.003,0.002,90,3959853576537169536,187.36259096970,0.0802,24.10892764193,0.0613,16.7228,0.0979,-17.565,0.168,0.675,0.118,0,1.38366e+08,1.87759e+05,5.335793,7.93214e+07,1.96751e+05,5.602912,7.99581e+07,1.67001e+05,5.004765,0.598148,,,6450.67,,,3.50,19.146
0.114234,191.2475,39.278889,110897,12 44 59.4,+39 16 44,0.138,0.19,,-5.137,-4.79,,5.52,3.85,5959,-0.56,GCS,Simbad,356aa,191.2475211140000,39.2789161991000,0.001,0.001,0,1521686782461765888,191.24551991300,0.0552,39.27951466090,0.0460,56.9309,0.0730,-359.785,0.080,138.994,0.082,0,9.14591e+07,5.91693e+04,5.785299,4.96925e+07,6.34938e+04,6.110662,5.80130e+07,9.52044e+04,5.353106,0.757556,80.45,0.19,5967.75,0.0510,0.0200,0.98,1.104
0.848287,195.16125,18.372778,113022,13 00 38.7,+18 22 22,0.164,0.164,,-5.11,-5.11,,1.42,0.34,6588,0.17,GCS,Simbad,3,195.1612986500000,18.3730090678000,0.001,0.001,90,3940855699236632960,195.16022938825,0.0315,18.37326445030,0.0212,24.6383,0.0388,-235.685,0.083,59.314,0.051,0,6.98506e+07,1.94791e+04,6.077941,4.05833e+07,6.56864e+04,6.330520,4.12040e+07,7.15410e+04,5.724571,0.605949,1.99,0.22,6415.00,0.8213,0.4200,1.71,4.454
0.816094,195.445417,63.61,113337,13 01 46.9,+63 36 36,0.181,0.181,,-4.992,-4.992,,1.32,0.14,6669,0.09,GCS,Simbad,3,195.4455301130000,63.6102210474000,0.001,0.001,90,1676282377934772608,195.44384958196,0.0365,63.61032798803,0.0288,27.6107,0.0428,-173.487,0.063,24.836,0.058,0,8.22076e+07,3.71876e+04,5.901086,4.84884e+07,1.03985e+05,6.137294,4.67396e+07,1.47541e+05,5.587707,0.549587,-15.70,0.20,6667.33,0.4168,0.1745,1.53,4.171
0.654359,202.1075,13.778611,117176,13 28 25.8,+13 46 43,0.1,0.172,,-5.506,-4.914,,7.6,0.76,5540,0.01,GCS,Simbad,3455aaf,202.1075341230000,13.7787897197000,0.006,0.004,90,3740176925743650688,202.10648984058,0.1370,13.77630849226,0.1386,55.8347,0.1730,-235.562,0.365,-576.283,0.238,1,2.46524e+08,7.24489e+05,4.708720,1.19208e+08,1.52768e+05,5.160622,1.58004e+08,4.38736e+05,4.265247,0.895375,5.05,0.17,6245.00,,,1.50,3.068
0.625096,205.553333,8.388333,119288,13 42 12.8,+08 23 18,0.159,0.174,,-5.32,-5.106,,1.37,0.69,6666,-0.19,GCS,Simbad,3f,205.5531696560000,8.3883965337200,0.001,0.001,90,3724709133602630528,205.55152480715,0.0513,8.38802514930,0.0393,28.2736,0.0608,-377.944,0.094,-86.258,0.094,0,7.21265e+07,3.18783e+04,6.043128,4.24035e+07,9.32567e+04,6.282885,4.14737e+07,1.78818e+05,5.717488,0.565397,-12.27,0.23,6585.00,0.1070,0.0655,1.44,3.490
0.569188,214.817917,13.004167,125451,14 19 16.3,+13 00 15,0.177,0.22,,-5.074,-4.765,,0.68,0.35,6715,0.02,GCS,Simbad,3f,214.8178319170000,13.0043016309000,0.004,0.004,90,1226844321337777536,214.81829710486,0.1190,13.00416648519,0.1159,38.1262,0.1323,105.273,0.271,-31.389,0.262,0,1.47685e+08,3.77685e+05,5.265028,8.57785e+07,3.41171e+05,5.517942,8.28018e+07,3.29050e+05,4.966821,0.551121,,,6554.00,0.3510,0.1810,1.54,3.930
0.853241,217.692083,63.185556,127821,14 30 46.1,+63 11 08,0.162,0.24,,-5.193,-4.659,,1.02,0.7,6588,-0.18,GCS,Simbad,33f,217.6919623270000,63.1857866754000,0.001,0.001,90,1667027548045598208,217.69026778920,0.0368,63.18582627029,0.0355,31.5342,0.0372,-177.539,0.076,9.194,0.062,0,7.62747e+07,3.55388e+04,5.982415,4.48690e+07,7.10227e+04,6.221522,4.44071e+07,1.26575e+05,5.643289,0.578234,,,6519.19,0.1243,0.0662,1.35,2.967
0.514851,218.67,29.745,128167,14 34 40.8,+29 44 42,0.156,0.253,,-5.51,-4.633,,1.06,0.43,6710,-0.4,GCS,Simbad,35aaf,218.6700715870000,29.7451288017000,0.007,0.006,0,1284257623084916480,218.67100764490,0.1467,29.74569378858,0.1584,63.8633,0.2303,188.762,0.366,131.222,0.437,1,3.58178e+08,9.53979e+05,4.303118,2.06240e+08,2.20291e+05,4.565456,1.95495e+08,4.06367e+05,4.034083,0.531373,0.55,0.17,6720.00,0.0890,0.0428,1.36,3.398
0.570057,222.277917,37.811111,130817,14 49 06.7,+37 48 40,0.163,0.163,,-5.252,-5.252,,1.91,0.17,6663,-0.26,GCS,Simbad,3,222.2780965340000,37.8111814011000,0.001,0.001,0,1294674911643124096,222.27671347932,0.0245,37.81165374883,0.0265,24.1255,0.0354,-253.783,0.055,109.706,0.056,0,7.25124e+07,2.24357e+04,6.037334,4.31926e+07,9.31185e+04,6.262866,4.12901e+07,6.35121e+04,5.722305,0.540561,-36.35,0.20,6728.00,0.4645,0.1900,1.62,4.820
0.455623,222.327917,46.116111,130945,14 49 18.7,+46 06 58,0.143,0.201,,-5.38,-4.814,,1.52,0.32,6544,0.22,GCS,Simbad,3f,222.3277942520000,46.1162046904000,0.002,0.002,0,1589840624889560576,222.32775447775,0.0515,46.11586854330,0.0521,20.7166,0.0638,-6.404,0.109,-78.073,0.117,0,1.05446e+08,8.93327e+04,5.630792,6.03717e+07,1.02934e+05,5.899304,6.25742e+07,2.47396e+05,5.270931,0.628373,-5.24,0.32,6400.33,,,2.51,9.511
0.122391,223.137917,-30.577222,131117,14 52 33.1,-30 34 38,0.131,0.158,,-5.164,-4.949,,4.98,0.44,5991,0.1,GCS,Simbad,39aajj,223.1379218010000,-30.5772557453000,0.002,0.001,90,6217883669787280384,223.13624502512,0.0550,-30.57743885583,0.0382,25.9424,0.0539,-335.294,0.104,-42.527,0.083,0,6.59748e+07,2.21317e+04,6.139920,3.57524e+07,5.47231e+04,6.468124,4.21201e+07,5.44976e+04,5.700697,0.767428,-28.66,0.17,5997.00,0.7682,0.3918,1.81,3.830
0.825708,239.113333,15.661389,142860,15 56 27.2,+15 39 41,0.131,0.193,,-5.483,-4.827,,2.99,1.65,6336,-0.14,GCS,Simbad,3355aaf,239.1132627540000,15.6616081636000,0.007,0.006,90,1193030490492925824,239.11465296648,0.2522,15.65609092274,0.2324,89.4602,0.3440,310.897,0.482,-1281.412,0.413,0,6.71864e+08,1.59128e+06,3.620162,3.40879e+08,2.24971e+06,4.019887,3.77168e+08,7.13242e+05,3.320584,0.699303,7.11,0.43,6265.00,,,1.53,3.256
0.440444,241.236667,39.156389,144579,16 04 56.8,+39 09 23,0.151,0.197,,-5.061,-4.86,,7.62,4.66,5249,-0.6,GCS,Simbad,3556aaijj,241.2366409330000,39.1565096642000,0.001,0.001,0,1379500756257031808,241.23347027428,0.0205,39.15673628585,0.0221,69.5870,0.0258,-571.031,0.042,52.625,0.047,0,4.98802e+07,1.01237e+04,6.443546,2.48744e+07,3.99373e+04,6.862005,3.49015e+07,1.01994e+05,5.904810,0.957195,-59.22,0.14,5379.00,0.0910,0.0450,0.75,0.422
0.742046,246.005417,-39.192778,147513,16 24 01.3,-39 11 34,0.224,0.367,,-4.664,-4.355,,2.9,2.27,5872,-0.07,GCS,Simbad,33479f,246.0053774880000,-39.1929818365000,0.005,0.003,90,6018047019138644480,246.00578940005,0.1362,-39.19296605416,0.1005,77.4716,0.1391,74.146,0.306,3.666,0.226,0,1.57700e+08,2.90774e+05,5.193786,8.22112e+07,2.80964e+05,5.564060,9.87929e+07,6.50393e+05,4.775105,0.788955,12.89,0.13,5882.50,0.0680,0.0410,0.98,1.032
0.218771,250.615833,49.936389,151044,16 42 27.8,+49 56 11,0.142,0.181,,-5.111,-4.838,,3.89,1.29,6110,-0.09,GCS,Simbad,33aa,250.6158861170000,49.9364392408000,0.001,0.001,0,1412260533406913152,250.61677870625,0.0220,49.93597166030,0.0202,34.0888,0.0235,133.434,0.048,-108.601,0.052,1,5.56541e+07,1.77063e+04,6.324623,3.08601e+07,5.71322e+04,6.627895,3.45689e+07,1.10019e+05,5.915206,0.712689,-13.19,0.14,6125.50,0.1772,0.0867,1.21,1.863
0.537179,253.242083,31.701667,152598,16 52 58.1,+31 42 06,0.179,0.179,,-5.264,-5.264,,0.87,0.41,6979,-0.19,GCS,Simbad,3,253.2419076720000,31.7016707867000,0.003,0.002,0,1313234942798111488,253.24144663683,0.0678,31.70159687817,0.0765,33.7026,0.0878,-91.102,0.149,-17.166,0.173,1,1.51579e+08,2.21345e+05,5.236770,9.27789e+07,1.73741e+05,5.432765,8.04521e+07,2.02162e+05,4.998077,0.434688,,,7114.00,0.3137,0.1470,1.50,5.193
0.125563,258.038333,-43.239167,155203,17 12 09.2,-43 14 21,0.182,0.291,,-5.024,-4.5,,1.17,0.17,6724,0.08,GCS,Simbad,37,258.0383165220000,-43.2391997476000,0.012,0.010,90,5965222838404324736,258.03843715138,0.4033,-43.24042957679,0.3542,45.9556,0.4398,20.411,0.799,-285.638,0.636,1,1.07618e+09,3.18373e+06,3.108658,5.07487e+08,8.47145e+06,3.587827,5.60241e+08,1.98288e+06,2.890982,0.696844,,,6158.00,,,3.91,19.808
0.454506,261.83875,-29.866944,157919,17 27 21.3,-29 52 01,0.173,0.173,,-5.118,-5.118,,1.24,0.18,6750,0.1,GCS,Simbad,3,261.8386485760000,-29.8670345745000,0.011,0.010,90,4058689054793913216,261.83873343707,0.3958,-29.86762882316,0.3548,29.8565,0.4274,17.092,0.727,-138.019,0.634,1,4.22371e+08,1.86705e+06,4.124131,2.39569e+08,3.99840e+05,4.402811,2.31262e+08,1.32993e+06,3.851657,0.551153,,,6695.00,,,3.18,18.330
0.247565,268.309167,6.101389,162917,17 53 14.2,+06 06 05,0.172,0.215,,-5.076,-4.771,,1.21,0.36,6628,0.05,GCS,Simbad,3f,268.3091059530000,6.1014213170400,0.004,0.004,0,4473968166959087104,268.30855686760,0.1362,6.10171835755,0.1465,32.4661,0.1780,-126.807,0.272,68.990,0.282,0,1.03576e+08,1.59649e+05,5.650218,6.04609e+07,1.53316e+05,5.897701,5.96664e+07,3.68292e+05,5.322596,0.575106,-26.23,0.54,6543.00,0.4000,0.2095,1.52,3.801
0.360749,269.218333,4.9875,163611,17 56 52.4,+04 59 15,0.241,0.259,,-4.622,-4.564,,3.73,0.93,6311,-0.29,GCS,Simbad,33,269.2183767730000,4.9875902224800,0.001,0.001,0,4472890168828541952,269.21860703100,0.0429,4.98790991761,0.0520,13.4367,0.0580,53.277,0.084,74.252,0.093,0,1.81866e+07,2.29316e+05,7.538988,1.01228e+07,3.36203e+05,7.838132,1.02092e+07,3.41299e+05,7.239440,0.598691,,,6468.33,0.5247,0.2670,1.57,3.897
0.736732,270.388333,11.285556,164615,18 01 33.2,+11 17 08,0.161,0.161,,-5.6,-5.6,,1.12,0.14,6928,0.08,GCS,Simbad,3,270.3883478100000,11.2857601317000,0.001,0.001,0,4495053608824960896,270.38843081884,0.0323,11.28576427169,0.0374,13.2552,0.0504,18.907,0.082,0.962,0.085,1,3.17198e+07,3.02246e+04,6.935039,1.93003e+07,7.76333e+04,7.137479,1.74443e+07,3.99897e+04,6.657787,0.479692,,,6950.93,,,1.82,7.002
0.309933,273.474167,64.397222,168151,18 13 53.8,+64 23 50,0.176,0.21,,-5.015,-4.787,,2.07,0.28,6559,-0.17,GCS,Simbad,35,273.4743032850000,64.3972847978000,0.005,0.004,90,2161275788716592256,273.47781925167,0.1358,64.39743824425,0.1247,43.7672,0.1423,352.881,0.295,35.629,0.235,0,2.19605e+08,5.03191e+05,4.834262,1.24066e+08,2.61591e+05,5.117257,1.26513e+08,4.71686e+05,4.506586,0.610672,-35.93,0.19,6469.50,0.9230,0.4537,1.68,4.436
