angDist,_RAJ2000,_DEJ2000,SimbadName,B-V,VMAG,GSVal,log(R'HK),l_log(Age),log(Age),Svalues,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.009469,79.710301,-18.130051,HIP 24786,0.572,3.98,0.149,-5.03,,9.79,Svalues,79.7103,-18.1301,79.7103036526000,-18.1300517506000,0.002,0.002,0,2981583790287411200,79.71205243974,0.0492,-18.12978907678,0.0504,40.4683,0.0567,386.005,0.099,61.010,0.105,0,9.03343e+07,5.56057e+04,5.798734,4.92924e+07,8.01355e+04,6.119439,5.58682e+07,3.42545e+05,5.394009,0.725430,40.46,0.15,6040.00,0.2467,0.1330,1.34,2.152
0.009755,79.785311,40.099052,HIP 24813,0.63,4.18,0.151,-5.05,,9.83,Svalues,79.7853,40.0991,79.7853144295000,40.0990526789000,0.006,0.005,90,188771135583573504,79.78824460926,0.2272,40.09619026870,0.1858,80.1054,0.2158,520.581,0.397,-664.826,0.317,1,3.05376e+08,5.14267e+05,4.476279,1.56984e+08,1.14603e+05,4.861750,1.87954e+08,3.41362e+05,4.076791,0.784959,66.53,0.14,5979.00,0.2890,0.1423,1.27,1.861
0.024361,79.811215,20.134596,HIP 24820,1.02,0.51,0.111,,,,Svalues,79.8112,20.1346,79.8112111104000,20.1345903029000,0.001,0.001,90,3401862691139097600,79.81104677134,0.0524,20.13446564887,0.0417,9.0366,0.0596,-35.836,0.094,-28.952,0.066,0,8.89695e+07,8.77035e+04,5.815263,3.92754e+07,7.79394e+04,6.366086,6.76540e+07,2.06320e+05,5.186186,1.179900,-51.63,0.14,4811.29,0.1192,0.0643,10.15,49.759
0.005243,79.954329,2.513611,HIP 24864,0.531,4.13,0.155,-4.96,,9.69,Svalues,79.9543,2.5136,79.9543279518000,2.5136099877900,0.002,0.001,90,3234481566438473600,79.95445848849,0.0467,2.51318184891,0.0398,26.7992,0.0527,30.289,0.098,-99.439,0.073,0,3.41138e+07,9.53966e+03,6.856041,1.90419e+07,1.76537e+04,7.152111,2.11499e+07,5.28777e+04,6.448649,0.703463,35.31,0.16,6124.00,0.1340,0.0560,1.21,1.848
0.006175,79.998236,-15.839645,HIP 24874,1.003,6.79,0.668,,,,Svalues,79.9982,-15.8396,79.9982376630000,-15.8396456189000,0.001,0.001,0,2983256662869643776,79.99901447175,0.0227,-15.83875197435,0.0266,42.0225,0.0302,173.571,0.046,207.558,0.055,1,8.33295e+06,3.39404e+03,8.386368,3.58856e+06,5.23425e+03,8.964088,6.64868e+06,8.64382e+03,7.705081,1.259007,-14.02,0.42,4751.07,0.1887,0.0640,0.69,0.219
3.543908,79.998236,-15.839645,HIP 24874,1.003,6.79,0.668,,,,Svalues,79.9982,-15.8396,79.9979779971000,-15.8386923858000,0.002,0.002,0,2983256662868370048,79.99879358814,0.0490,-15.83776129974,0.0574,42.3010,0.0655,182.236,0.104,216.253,0.117,0,3.88263e+04,1.85014e+02,14.215550,7.30445e+04,1.01097e+04,13.192420,7.38191e+04,9.23134e+03,12.591498,0.600922,,,5095.63,,,,
0.017003,80.582349,59.277912,HIP 25094,0.75,4.75,0.147,-5.1,,9.9,Svalues,80.5823,59.2779,80.5823573304000,59.2779140480000,0.001,0.001,90,281179246740400384,80.58427672363,0.0337,59.27669176559,0.0302,32.4070,0.0379,227.748,0.063,-283.892,0.055,0,3.29078e+07,6.37720e+03,6.895117,1.67987e+07,1.72562e+04,7.288199,2.23938e+07,3.94418e+04,6.386600,0.901599,-23.38,0.12,5561.00,0.2980,0.1575,1.21,1.258
0.020596,81.471716,-6.362679,HIP 25388,0.572,3.67,0.145,-5.07,,9.85,Svalues,81.4717,-6.3627,81.4717106941000,-6.3626812190100,0.002,0.002,90,3208926854625048064,81.47113218411,0.0493,-6.36278047388,0.0428,18.2107,0.0569,-133.536,0.125,-23.053,0.099,0,2.15326e+07,6.61820e+03,7.355627,1.19317e+07,1.46787e+04,7.659631,1.34518e+07,1.79509e+04,6.939970,0.719661,27.29,0.20,6069.00,0.2007,0.0990,1.44,2.530
0.004619,81.769846,-11.900964,HIP 25486,0.553,4.16,0.445,-4.22,<,7.0,Svalues,81.7698,-11.901,81.7698465382000,-11.9009628299000,0.001,0.001,0,3009908378049913216,81.76992160203,0.0227,-11.90117515710,0.0245,37.2061,0.0259,17.059,0.044,-49.315,0.048,0,6.35323e+07,4.74826e+04,6.180879,3.46853e+07,9.92097e+04,6.501023,4.00780e+07,7.99959e+04,5.754654,0.746369,20.61,0.51,6080.00,,,1.21,1.788
0.008951,81.777731,-31.566172,HIP 25490,0.6,3.34,0.147,-5.06,,9.84,Svalues,81.7777,-31.5662,81.7777284753000,-31.5661732469000,0.001,0.001,90,2905038676979959552,81.77743390467,0.0203,-31.56601134098,0.0253,16.9475,0.0290,-58.293,0.049,37.604,0.048,0,2.90923e+07,6.19371e+03,7.028919,1.57540e+07,2.47136e+04,7.357912,1.84999e+07,4.57151e+04,6.593995,0.763917,76.80,0.15,6003.00,1.2460,0.6520,1.84,3.956
0.006997,82.003904,33.763703,HIP 25580,0.51,3.76,0.183,-4.79,,9.41,Svalues,82.0039,33.7637,82.0039017159000,33.7637034152000,0.001,0.001,90,182461725546788480,82.00400431476,0.0453,33.76280129468,0.0379,29.1675,0.0516,19.810,0.082,-209.524,0.059,0,5.80146e+07,2.02246e+04,6.279522,3.29571e+07,8.32774e+04,6.556516,3.48772e+07,7.35642e+04,5.905566,0.650950,12.27,0.16,6328.50,0.2035,0.1000,1.35,2.642
0.013906,82.108735,-3.499555,HIP 25623,1.113,7.08,0.367,,,,Svalues,82.1087,-3.4996,82.1087311423000,-3.4995546938300,0.001,0.001,90,3210731015767419520,82.10740285233,0.0273,-3.50298857024,0.0282,77.3049,0.0387,-307.931,0.063,-797.545,0.056,0,2.41292e+07,6.44975e+03,7.232009,9.71369e+06,1.78163e+04,7.882927,2.01673e+07,4.04950e+04,6.500298,1.382629,-55.61,0.16,4544.24,0.3580,0.1560,0.72,0.201
0.197598,82.215122,12.550822,HIP 25662,0.582,4.4,0.162,-4.95,,9.66,Svalues,82.2151,12.5508,82.2151766719000,12.5508348400000,0.006,0.004,90,3340966243931480448,82.21555160089,0.1907,12.54990935671,0.1473,33.7239,0.1964,84.999,0.370,-214.950,0.259,0,4.39872e+07,9.50607e+03,6.580050,2.41306e+07,3.41476e+04,6.894967,2.78282e+07,3.83487e+04,6.150707,0.744260,10.22,0.26,5989.87,0.0340,0.0160,1.14,1.511
0.009609,82.848108,12.556091,HIP 25873,0.814,5.64,0.442,-4.44,,8.76,Svalues,82.8481,12.5561,82.8481069147000,12.5560934500000,0.001,0.001,90,3341047161115131904,82.84886567106,0.0433,12.55551060828,0.0431,27.9400,0.0573,172.011,0.083,-135.368,0.065,0,1.00572e+07,5.83954e+03,8.182170,5.00066e+06,1.36981e+04,8.603820,7.05260e+06,1.57687e+04,7.641046,0.962774,25.54,0.35,5363.67,0.1178,0.0563,0.84,0.528
0.009887,82.864152,-3.677229,HIP 25878,1.474,9.19,2.173,,,,Svalues,82.8642,-3.6772,82.8641493647000,-3.6772282088400,0.002,0.002,90,3209938366665770752,82.86743509254,0.0471,-3.68623703008,0.0385,175.4287,0.0672,761.548,0.119,-2092.322,0.097,0,2.72860e+07,1.97552e+04,7.098516,7.20762e+06,1.17755e+04,8.206908,2.96690e+07,8.30903e+04,6.081163,2.125745,8.26,0.14,3885.07,0.9693,0.4640,0.55,0.063
0.005675,83.921181,-27.620828,HIP 26273,0.707,3.6,0.15,-5.08,,9.86,Svalues,83.9212,-27.6208,83.9211815726000,-27.6208265075000,0.001,0.001,0,2908352467587345152,83.92129670828,0.0174,-27.62176261693,0.0248,12.4733,0.0267,23.694,0.036,-217.418,0.049,0,1.16228e+07,2.93102e+03,8.025085,5.93717e+06,5.88471e+03,8.417439,7.97636e+06,1.07778e+04,7.507409,0.910031,12.82,0.14,5466.03,,,1.94,3.027
0.014418,84.129127,11.327866,HIP 26335,1.415,8.5,3.297,,,,Svalues,84.1291,11.3279,84.1291267933000,11.3278699998000,0.001,0.001,90,3339921875389105152,84.12911470870,0.0460,11.32762609732,0.0428,87.4367,0.0562,-2.752,0.091,-56.648,0.072,0,9.82065e+06,1.08500e+04,8.208015,3.09701e+06,9.67358e+03,9.124030,9.68862e+06,3.42044e+04,7.296265,1.827765,21.23,0.25,4105.00,0.4130,0.1973,0.56,0.079
0.004506,84.26036,20.730788,HIP 26381,0.667,5.07,0.179,-4.9,,9.59,Svalues,84.2604,20.7308,84.2603611586000,20.7307873735000,0.003,0.003,90,3402798414192387328,84.25999468007,0.0927,20.72897836800,0.0933,31.5536,0.0751,-79.607,0.184,-420.161,0.166,0,1.93373e+07,6.25156e+03,7.472376,1.00684e+07,1.49328e+04,7.843987,1.29635e+07,2.90884e+04,6.980112,0.863874,-22.98,0.15,5676.75,0.0343,0.0160,0.91,0.772
3.108499,84.26036,20.730788,HIP 26381,0.667,5.07,0.179,-4.9,,9.59,Svalues,84.2604,20.7308,84.2594368286000,20.7307768380000,0.007,0.007,90,3402798414192386944,84.25944288564,0.1367,20.73076627798,0.1103,1.0582,0.2142,1.316,0.442,-2.453,0.441,0,3.52814e+03,1.82901e+01,16.819502,3.27684e+03,2.66773e+02,16.562750,4.88418e+03,2.86486e+02,15.539942,1.022808,,,5095.63,,,,
0.006530,84.415112,-28.626295,HIP 26453,0.404,3.39,0.252,,,,Svalues,84.4151,-28.6263,84.4151127564000,-28.6262933120000,0.001,0.001,0,2907308172059100544,84.41523087392,0.0159,-28.62630665795,0.0206,16.9165,0.0238,24.080,0.034,-3.100,0.041,0,2.59825e+07,5.22749e+03,7.151664,1.53774e+07,2.40776e+04,7.384182,1.49304e+07,4.46088e+04,6.826745,0.557437,26.05,0.45,6695.00,0.0880,0.0417,1.39,3.512
0.020527,84.549423,51.44574,HIP 26505,0.834,6.18,0.181,-4.96,,9.69,Svalues,84.5494,51.4457,84.5494195159000,51.4457452722000,0.001,0.001,90,215395053733297024,84.54562105736,0.0547,51.44620811910,0.0386,48.7548,0.0639,-549.850,0.075,107.486,0.064,0,1.93293e+07,4.75837e+03,7.472827,9.19960e+06,1.64371e+04,7.941966,1.41243e+07,3.80516e+04,6.887002,1.054964,-45.90,0.14,5033.00,0.0910,0.0457,0.78,0.352
0.008792,84.96811,52.897488,HIP 26653,0.764,5.63,0.358,-4.5,,8.94,Svalues,84.9681,52.8975,84.9681137198000,52.8974870357000,0.001,0.001,0,263696736979837312,84.96803390860,0.0376,52.89687328282,0.0385,35.6141,0.0464,-11.182,0.064,-142.548,0.067,0,1.68507e+07,5.45148e+03,7.621820,8.46199e+06,2.10375e+04,8.032707,1.16863e+07,2.31875e+04,7.092727,0.939980,11.30,0.18,5458.60,0.1090,0.0563,0.82,0.539
0.023822,85.073439,16.392821,HIP 26689,0.524,3.61,0.154,-4.97,,9.7,Svalues,85.0734,16.3928,85.0734344131000,16.3928160580000,0.002,0.002,90,3396559029302501632,85.07368149475,0.0864,16.39210825829,0.0748,17.3928,0.0794,55.054,0.129,-164.392,0.103,0,2.40778e+07,7.19143e+03,7.234323,1.36646e+07,1.77414e+04,7.512395,1.46437e+07,4.58666e+04,6.847789,0.664606,-58.38,0.27,6229.00,0.2847,0.1612,1.51,3.089
0.010952,85.216528,-31.351108,HIP 26737,0.648,5.01,0.208,-4.77,,9.38,Svalues,85.2165,-31.3511,85.2165246373000,-31.3511069959000,0.001,0.001,90,2902205991429301888,85.21622391021,0.0230,-31.35267950193,0.0258,28.5836,0.0303,-59.648,0.051,-365.227,0.048,0,1.60195e+07,3.51148e+03,7.676742,8.48255e+06,1.64429e+04,8.030071,1.05201e+07,2.57170e+04,7.206872,0.823199,3.22,0.13,5741.50,0.0260,0.0122,0.89,0.776
0.009364,85.378041,53.489801,HIP 26801,1.473,9.3,2.543,,,,Svalues,85.378,53.4898,85.3780441540000,53.4898028014000,0.001,0.001,90,263916742385357056,85.37807248493,0.0463,53.48758139424,0.0472,81.4467,0.0514,3.915,0.078,-515.938,0.078,0,5.13509e+06,3.32584e+03,8.911996,1.40413e+06,1.95564e+03,9.982871,5.47946e+06,6.92479e+03,7.915076,2.067795,1.92,0.27,3910.00,0.4570,0.2460,0.51,0.054
0.053834,85.837331,-20.189297,SAO 170732,0.36,,0.239,,,,Svalues,85.8373,-20.1893,85.8373177658000,-20.1892886732000,0.001,0.001,0,2966779995793890560,85.83738695311,0.0253,-20.18930869958,0.0397,9.0115,0.0414,15.082,0.061,-4.651,0.081,1,8.54986e+06,2.79166e+03,8.358468,5.12760e+06,4.63907e+03,8.576604,4.88237e+06,4.52565e+03,8.040342,0.536262,26.14,0.87,6670.28,0.2100,0.1210,1.51,4.073
0.178866,86.110596,-22.421881,HR 1982,0.94,,0.533,,,,Svalues,86.1106,-22.4219,86.1105703820000,-22.4218373218000,0.001,0.000,0,2964001014514075520,86.10914951157,0.0150,-22.42335556279,0.0257,112.4005,0.0302,-305.065,0.031,-352.628,0.049,0,8.57329e+07,4.54301e+04,5.855497,3.84565e+07,7.51826e+04,6.388965,6.47968e+07,8.22926e+04,5.233036,1.155929,-9.73,0.14,4944.00,0.1153,0.0457,0.75,0.300
0.000952,86.507857,37.284649,HIP 27207,0.833,5.77,0.173,-4.99,,9.74,Svalues,86.5079,37.2846,86.5078569209000,37.2846492568000,0.001,0.001,90,3456337827237371264,86.51048944153,0.0485,37.28245318566,0.0424,47.8551,0.0513,486.482,0.090,-510.073,0.069,0,2.70803e+07,6.84375e+03,7.106732,1.30561e+07,3.26953e+04,7.561853,1.94346e+07,4.11038e+04,6.540484,1.021369,-28.94,0.17,5253.00,0.0875,0.0620,0.85,0.492
0.014145,86.549624,78.256254,HIP 27225,0.722,5.45,0.393,-4.41,,8.66,Svalues,86.5496,78.2563,86.5496073652000,78.2562559938000,0.001,0.001,0,552477105166797952,86.54863907005,0.0200,78.25655982738,0.0269,27.8424,0.0282,-45.774,0.037,70.567,0.054,1,1.17562e+07,7.54305e+03,8.012701,5.99206e+06,1.02469e+04,8.407448,8.02561e+06,1.27954e+04,7.500724,0.906724,-11.76,0.17,5525.50,0.0240,0.0105,0.85,0.611
0.022380,86.645467,1.168193,HIP 27253,0.773,2.81,0.174,-4.96,,9.69,Svalues,86.6455,1.1682,86.6454707904000,1.1681979280000,0.002,0.002,90,3219847066672970368,86.64513630752,0.0502,1.16758659365,0.0469,23.5819,0.0587,-77.670,0.100,-141.987,0.100,0,9.59558e+07,7.19578e+04,5.733188,4.82749e+07,1.16377e+05,6.142084,6.49721e+07,1.75928e+05,5.230102,0.911982,30.27,0.16,5586.00,,,2.81,6.911
0.011174,87.083577,-24.463851,HIP 27417,0.566,4.65,0.263,-4.55,,9.03,Svalues,87.0836,-24.4639,87.0835786537000,-24.4638482854000,0.001,0.001,0,2915523482424724224,87.08343468477,0.0206,-24.46400080191,0.0301,22.4083,0.0371,-30.436,0.045,-35.423,0.057,1,1.62425e+07,5.46640e+03,7.661736,8.91481e+06,1.19647e+04,7.976108,1.03176e+07,1.30216e+04,7.227968,0.748139,3.42,0.15,6051.00,0.0680,0.0415,1.02,1.261
0.015195,87.145586,-4.094648,HIP 27435,0.639,5.01,0.168,-4.95,,9.66,Svalues,87.1456,-4.0946,87.1455839388000,-4.0946443137200,0.002,0.002,90,3023711269067191296,87.14584956819,0.0556,-4.09563224285,0.0540,65.5534,0.0621,61.537,0.113,-229.454,0.111,0,9.08710e+07,7.23818e+04,5.792302,4.76903e+07,1.92787e+05,6.155313,5.96365e+07,1.09265e+05,5.323141,0.832172,31.61,0.19,5717.00,0.0595,0.0315,0.93,0.838
0.007609,87.763587,11.498891,HIP 27641,0.828,3.14,0.135,-5.18,,10.01,Svalues,87.7636,11.4989,87.7635851682000,11.4988898841000,0.001,0.001,90,3337078126000740608,87.76355472671,0.0329,11.49893674343,0.0300,16.7969,0.0327,-6.928,0.067,10.883,0.059,0,3.86673e+07,1.08169e+04,6.720007,1.87259e+07,3.52179e+04,7.170280,2.76902e+07,4.07399e+04,6.156103,1.014177,-4.28,0.16,5246.75,,,2.89,5.713
1.159294,87.763587,11.498891,HIP 27641,0.828,3.14,0.135,-5.18,,10.01,Svalues,87.7636,11.4989,87.7633122782000,11.4987142856000,0.002,0.002,90,3337078130299242880,87.76331227815,1.9660,11.49871428559,1.6094,,,,,,,0,6.19462e+05,1.59539e+04,11.208328,,,,,,,,-161.40,4.41,,,,,
0.012023,88.619071,2.142232,HIP 27918,1.014,6.71,0.442,,,,Svalues,88.6191,2.1422,88.6190683709000,2.1422340620700,0.001,0.001,0,3315907411861516160,88.61940778708,0.0450,2.13945517243,0.0503,38.7868,0.0596,78.779,0.085,-645.433,0.086,0,7.49854e+06,3.48539e+03,8.500924,3.25150e+06,6.69421e+03,9.071179,5.95070e+06,1.00522e+04,7.825500,1.245679,-34.15,0.44,4897.85,0.0320,0.0080,0.66,0.223
0.012668,89.014304,13.924912,HIP 28066,0.65,4.36,0.154,-5.04,,9.8,Svalues,89.0143,13.9249,89.0143041114000,13.9249155171000,0.003,0.002,90,3346787986201584896,89.01595873180,0.1115,13.92283598233,0.0990,36.3445,0.0536,373.005,0.184,-482.990,0.151,0,4.98998e+07,1.18266e+04,6.443119,2.63184e+07,5.29082e+04,6.800741,3.27779e+07,6.11689e+04,5.972966,0.827776,0.31,0.15,5732.00,0.2373,0.1580,1.24,1.496
4.877846,89.014304,13.924912,HIP 28066,0.65,4.36,0.154,-5.04,,9.8,Svalues,89.0143,13.9249,89.0144452107000,13.9262600071000,0.028,0.027,90,3346799737234226688,89.01444521069,28.4556,13.92626000711,26.5010,,,,,,,0,2.86811e+02,6.84300e+00,19.544376,6.08231e+02,4.82880e+01,18.391216,6.18085e+02,1.77988e+01,17.784300,0.606916,,,,,,,
0.015352,89.589732,-4.650668,HIP 28267,0.72,5.16,0.166,-4.98,,9.72,Svalues,89.5897,-4.6507,89.5897337733000,-4.6506718807700,0.001,0.001,90,3022685626580347392,89.59005655510,0.0386,-4.65153544091,0.0368,41.4209,0.0429,74.722,0.074,-200.569,0.068,0,3.56636e+07,1.36442e+04,6.807804,1.82344e+07,6.00486e+04,7.199162,2.42103e+07,1.04159e+05,6.301919,0.897243,143.25,0.18,5559.33,0.1297,0.0580,0.98,0.835
2.682566,89.589732,-4.650668,HIP 28267,0.72,5.16,0.166,-4.98,,9.72,Svalues,89.5897,-4.6507,89.5900689725000,-4.6500028268300,0.006,0.006,90,3022685630877620096,89.59040927909,0.2832,-4.65102494279,0.2952,41.0937,0.1332,78.779,0.400,-237.395,0.387,0,1.01254e+06,7.47967e+03,10.674839,,,,,,,,,,,,,,
0.008084,90.688086,47.809529,HIP 28634,0.567,4.22,0.16,-4.95,,9.67,Svalues,90.6881,47.8095,90.6880883941000,47.8095305677000,0.001,0.001,90,969752767321089792,90.68831667471,0.0589,47.80993961489,0.0478,36.0468,0.0654,35.608,0.084,95.004,0.072,0,5.47613e+07,2.03257e+04,6.342182,2.99947e+07,8.76105e+04,6.658776,3.43295e+07,2.79181e+05,5.922751,0.736025,-76.81,0.15,6058.75,0.0738,0.0333,1.16,1.643
3.363506,90.688086,47.809529,HIP 28634,0.567,4.22,0.16,-4.95,,9.67,Svalues,90.6881,47.8095,90.6888472733000,47.8103110087000,0.001,0.001,90,969752767319650560,90.68884727330,1.3478,47.81031100873,0.9553,,,,,,,0,5.15954e+05,1.40966e+04,11.406837,,,,,,,,,,,,,,
0.004405,91.118498,-45.036604,HIP 28764,0.517,4.22,0.291,-4.45,,8.81,Svalues,91.1185,-45.0366,91.1184980369000,-45.0366027767000,0.001,0.001,0,5567900121118276736,91.11799581223,0.0174,-45.03554332316,0.0208,36.8071,0.0193,-82.428,0.035,246.067,0.042,0,6.25378e+07,3.47841e+04,6.198010,3.51062e+07,1.01934e+05,6.487927,3.85157e+07,2.40107e+05,5.797825,0.690102,27.42,0.27,6171.33,0.1570,0.0755,1.17,1.794
0.002172,91.124763,44.260444,HIP 28767,0.573,4.13,0.234,-4.63,,9.17,Svalues,91.1248,44.2604,91.1247622056000,44.2604437994000,0.001,0.001,90,961428192989499904,91.12533459712,0.0344,44.25978547028,0.0335,29.3067,0.0364,95.210,0.067,-152.903,0.060,0,4.32010e+07,1.38620e+04,6.599631,2.38093e+07,6.00412e+04,6.909522,2.67553e+07,9.36971e+04,6.193394,0.716128,32.47,0.23,6076.67,0.0645,0.0477,1.26,1.960
0.424420,91.523836,69.47613,HIP 28902,0.783,5.77,0.384,-4.48,,8.9,Svalues,91.5238,69.4761,91.5240223521000,69.4762281351000,0.005,0.005,90,1107146846976017152,91.52199466764,0.1052,69.47587306580,0.1416,31.8596,0.1631,-165.113,0.322,-82.471,0.317,0,1.11745e+07,4.66535e+03,8.067791,5.49688e+06,6.92497e+03,8.501098,7.98109e+06,1.00932e+04,7.506764,0.994333,-11.11,0.22,5260.23,0.0387,0.0178,0.81,0.458
0.011421,91.668655,15.542106,HIP 28954,0.814,5.81,0.49,-4.39,,8.51,Svalues,91.6687,15.5421,91.6686582206000,15.5421053385000,0.002,0.001,90,3345968334645285376,91.66811909667,0.0533,15.54165963248,0.0512,63.3684,0.0551,-120.637,0.098,-103.519,0.083,0,4.63105e+07,4.08413e+04,6.524168,2.25050e+07,1.34555e+05,6.970691,3.25941e+07,2.22244e+05,5.979073,0.991619,-9.97,0.18,5306.00,0.0520,0.0273,0.82,0.477
0.010352,92.582696,82.106754,HIP 29277,1.514,10.62,0.876,,,,Svalues,92.5827,82.1068,92.5826931549000,82.1067568490000,0.001,0.001,0,1143321672882274560,92.58427111235,0.0250,82.10100187630,0.0275,105.6941,0.0304,50.330,0.046,-1336.640,0.056,0,3.09209e+06,1.74979e+03,9.462734,6.96557e+05,1.56522e+03,10.743996,3.58987e+06,6.86131e+03,8.374225,2.369771,,,3720.20,0.2315,0.1310,,
0.056962,92.644231,-21.864643,HIP 29295,1.487,9.34,1.675,,,,Svalues,92.6442,-21.8646,92.6442302196000,-21.8646271938000,0.002,0.002,0,2940856402123426176,92.64359934092,0.0505,-21.86772330143,0.0515,173.6955,0.0457,-135.985,0.104,-719.088,0.152,1,2.25139e+07,1.27840e+04,7.307239,6.11042e+06,6.71626e+03,8.386210,2.41627e+07,3.03521e+04,6.304055,2.082155,4.02,0.16,3912.54,0.4330,0.2267,,
0.009490,93.002361,6.783074,HIP 29432,0.642,5.03,0.168,-4.94,,9.66,Svalues,93.0024,6.7831,93.0023617692000,6.7830714769100,0.001,0.001,90,3319126988068404096,93.00321726278,0.0344,6.78197421456,0.0362,41.0627,0.0416,197.304,0.066,-254.848,0.060,0,4.00069e+07,1.17310e+04,6.683028,2.10696e+07,6.39029e+04,7.042246,2.60381e+07,7.82145e+04,6.222895,0.819351,-53.52,0.14,5830.00,0.0790,0.0380,0.95,0.934
0.008182,93.438732,-23.861938,HIP 29568,0.713,5.26,0.4,-4.4,,8.57,Svalues,93.4387,-23.8619,93.4387315075000,-23.8619357722000,0.001,0.000,0,2913411183149615744,93.43850678207,0.0129,-23.86145828512,0.0213,59.7617,0.0243,-47.733,0.026,110.900,0.042,0,6.37348e+07,2.65581e+04,6.177425,3.28269e+07,6.81914e+04,6.560813,4.27933e+07,7.07961e+04,5.683482,0.877331,21.76,0.14,5626.00,0.0880,0.0443,0.89,0.712
0.016060,93.711986,19.156448,HIP 29650,0.43,3.58,0.171,,,,Svalues,93.712,19.1564,93.7119813202000,19.1564474006000,0.006,0.005,90,3374052988354372992,93.71154017980,0.2068,19.15566195555,0.1939,47.8905,0.2561,-96.785,0.379,-182.426,0.329,0,1.80585e+08,5.60954e+05,5.046660,1.02328e+08,2.93083e+05,5.326400,1.02314e+08,6.42441e+05,4.737081,0.589319,34.42,0.29,6489.00,0.1355,0.0810,1.38,3.046
0.004126,94.011164,70.781576,HIP 29761,0.776,5.38,0.163,-5.02,,9.77,Svalues,94.0112,70.7816,94.0111674671000,70.7815758952000,0.001,0.001,0,1107458592882148096,94.01100225580,0.0178,70.77966634854,0.0245,38.1628,0.0304,-12.631,0.038,-443.502,0.048,1,2.44822e+07,4.17626e+03,7.216238,1.22268e+07,1.16491e+04,7.633105,1.70211e+07,1.72294e+04,6.684448,0.948658,19.57,0.13,5407.00,0.1633,0.0723,0.94,0.686
0.014911,94.264996,-22.715229,HIP 29843,0.576,3.04,0.137,-5.14,,9.96,Svalues,94.265,-22.7152,94.2649920483000,-22.7152309668000,0.001,0.001,0,2937506911753275008,94.26557741610,0.0171,-22.71634784610,0.0295,24.7128,0.0350,125.411,0.035,-259.404,0.056,0,8.16520e+07,2.60830e+04,5.908449,4.48637e+07,5.05370e+04,6.221651,5.11020e+07,6.07781e+04,5.490825,0.730826,-2.57,0.14,6095.33,,,2.05,5.206
0.501821,94.317241,5.100112,HIP 29860,0.61,4.27,0.156,-5.0,,9.75,Svalues,94.3172,5.1001,94.3172078996000,5.0999765602100,0.003,0.003,90,3317901165746471552,94.31629259349,0.0996,5.10069104987,0.0973,51.8027,0.1113,-211.744,0.194,165.945,0.174,0,1.14868e+08,1.48507e+05,5.537864,6.09129e+07,3.17270e+05,5.889615,7.30511e+07,3.14439e+05,5.102853,0.786762,8.93,0.27,5907.00,0.1620,0.0820,1.24,1.679
0.010697,94.769976,47.394033,HIP 30023,0.561,4.31,0.214,-4.69,,9.26,Svalues,94.77,47.394,94.7699718434000,47.3940339552000,0.001,0.001,90,968931157257437312,94.76978193485,0.0480,47.39389077587,0.0455,30.4789,0.0531,-29.859,0.093,-33.255,0.077,0,3.99896e+07,1.29523e+04,6.683498,2.22073e+07,4.97967e+04,6.985151,2.48368e+07,4.43454e+04,6.274182,0.710969,-16.12,0.16,6121.00,0.0480,0.0228,1.15,1.675
0.013070,94.917386,16.013249,HIP 30067,0.562,4.41,0.159,-4.95,,9.67,Svalues,94.9174,16.0132,94.9173897550000,16.0132486062000,0.001,0.001,90,3369088315397965056,94.91732204938,0.0332,16.01318519110,0.0316,36.5758,0.0385,-15.115,0.065,-14.729,0.056,0,4.89556e+07,1.73015e+04,6.463860,2.69589e+07,7.12672e+04,6.774633,3.07773e+07,7.54289e+04,6.041344,0.733290,40.57,0.18,6019.50,0.0667,0.0300,1.10,1.428
0.009669,95.431399,-0.539127,HIP 30243,0.686,4.56,0.157,-5.03,,9.79,Svalues,95.4314,-0.5391,95.4314016282000,-0.5391264461120,0.001,0.001,90,3118688251708604928,95.43138969817,0.0391,-0.53980071408,0.0370,23.2341,0.0408,-2.771,0.073,-156.604,0.072,0,1.95941e+07,5.18301e+03,7.458055,1.02649e+07,3.61498e+04,7.823004,1.28689e+07,2.65069e+04,6.988070,0.834934,-0.23,0.15,5715.00,0.3053,0.1517,1.22,1.439
0.009498,96.182832,-28.780113,HIP 30503,0.626,4.65,0.167,-4.95,,9.66,Svalues,96.1828,-28.7801,96.1828322714000,-28.7801156275000,0.001,0.001,0,2898239468873596800,96.18202047404,0.0220,-28.78064015664,0.0278,45.5224,0.0320,-165.257,0.043,-121.826,0.057,0,6.21294e+07,2.03753e+04,6.205123,3.32501e+07,5.50175e+04,6.546907,4.02840e+07,7.84352e+04,5.749090,0.797817,-3.73,0.16,5862.00,0.0600,0.0315,1.05,1.178
