angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,_RAJ2000,_DEJ2000,SPOCS,Name,Teff,logg,[M/H],S,logRhk,Vbr,Vsini,Vmac,Vrad,SNR,Crms,Lrms,N,[Fe/H],RAJ2000,DEJ2000,Vmag,Dist,logL,Rstar,Mstar,Miso,logg2,Age,CCat,Simbad
0.664859,116.0855700420000,45.3684608415000,0.001,0.001,90,926870645606207488,116.08556478492,0.0290,45.36841506169,0.0267,8.3409,0.0399,-0.858,0.058,-10.633,0.046,0,2.42205e+07,5.31877e+03,7.227907,1.09021e+07,1.55873e+04,7.757617,1.84894e+07,3.48426e+04,6.594612,1.163005,-66.53,0.13,4938.60,,,5.36,15.393,116.085417,45.368611,2701,HD 62068,4830,3.09,0.04,232.0,-1.95,3.7,1.3,3.4,-67.2,270,0.01,0.02,1,0.06,07 44 20.5,+45 22 07,7.5,136.05,1.3,6.37,1.81,1.39,2.98,3.5,1,Simbad
0.369511,116.8772435910000,70.2067217392000,0.021,0.019,0,1098268840336324864,116.87629949054,0.5618,70.20603333078,0.6683,34.3507,0.6115,-74.253,1.200,-159.889,1.341,0,3.34627e+07,7.29501e+03,6.876963,1.71715e+07,2.59139e+04,7.264366,2.26046e+07,4.50114e+04,6.376427,0.887939,-21.08,0.75,5588.00,0.2760,0.1303,1.14,1.136,116.8775,70.206667,2702,HD 61994,5781,4.53,0.09,0.26,-4.64,4.9,3.2,3.5,-14.8,382,0.01,0.01,1,0.09,07 47 30.6,+70 12 24,7.06,26.7,-0.04,0.95,1.1,1.06,4.47,1.7,1,Simbad
0.273430,117.0269691700000,50.2258114258000,0.001,0.001,90,934346809278715776,117.02676908024,0.0410,50.22514719480,0.0335,6.4539,0.0603,-29.731,0.083,-154.272,0.050,0,7.70226e+05,3.64484e+02,10.971820,3.74948e+05,6.43630e+02,11.416462,5.54068e+05,6.12754e+02,10.403012,1.013450,47.68,0.24,5167.90,0.3300,0.1460,1.10,0.781,117.027083,50.225833,2703,XO-2,5267,4.29,0.37,0.21,,3.1,2.2,2.1,46.2,121,0.01,0.02,2,0.4,07 48 06.5,+50 13 33,,,,,,,,,0,Simbad
0.368899,117.8046005270000,32.9798985883000,0.001,0.001,90,881785549266089216,117.80447590085,0.0407,32.97996730753,0.0258,13.3000,0.0546,-24.281,0.086,15.961,0.046,0,4.71072e+06,1.82895e+03,9.005647,2.55343e+06,3.08213e+03,9.333578,3.05745e+06,3.55816e+03,8.548523,0.785055,,,5834.00,0.0900,0.0443,1.00,1.048,117.804583,32.98,2704,HIP 38340,5900,4.49,-0.06,0.25,-4.65,5.7,3.8,4.1,19.8,296,0.01,0.01,1,-0.04,07 51 13.1,+32 58 48,9.15,77.76,0.04,1.01,1.13,1.04,4.44,2.7,1,Simbad
0.342782,118.4657688380000,0.3314593541850,0.001,0.001,90,3087253042471924864,118.46580847613,0.0414,0.33137531104,0.0294,3.0971,0.0558,9.206,0.086,-19.520,0.057,1,1.22368e+07,2.88221e+03,7.969195,5.59911e+06,5.92240e+03,8.481090,9.31767e+06,7.66630e+03,7.338652,1.142438,16.30,0.16,4975.80,0.4870,0.1937,10.06,55.926,118.465833,0.331389,2705,HD 64413,4906,2.7,-0.23,0.12,-5.29,5.2,3.3,4.0,15.9,261,0.01,0.02,1,-0.16,07 53 51.8,+00 19 53,8.23,229.89,1.45,7.32,0.96,1.19,2.9,5.0,1,Simbad
0.242162,118.7020610210000,34.6197867899000,0.001,0.001,90,882410278028835584,118.70142762757,0.0424,34.61903615402,0.0310,27.8579,0.0582,-121.062,0.089,-174.340,0.055,0,1.69633e+07,6.36490e+03,7.614593,8.96626e+06,1.39258e+04,7.969861,1.11795e+07,2.19691e+04,7.140865,0.828995,16.95,0.19,5779.33,0.0857,0.0350,0.93,0.863,118.702083,34.619722,2706,HD 64324,5746,4.51,-0.03,0.3,-4.52,4.0,2.0,3.4,16.6,279,0.01,0.01,1,-0.01,07 54 48.5,+34 37 11,7.78,34.31,-0.11,0.89,0.93,1.01,4.51,1.5,1,Simbad
0.391479,118.9392604280000,13.3318843289000,0.004,0.002,90,3152158382088366720,118.93921594986,0.1259,13.33165824230,0.0695,6.4079,0.1441,-10.052,0.252,-52.510,0.135,0,1.50245e+07,3.71821e+03,7.746368,7.38606e+06,6.69140e+03,8.180356,1.06928e+07,1.05716e+04,7.189187,0.991169,16.98,0.24,5340.25,,,4.53,15.053,118.939167,13.331944,2707,HD 64730,5168,3.48,-0.05,0.21,-4.85,6.4,4.8,3.5,16.2,255,0.01,0.02,1,-0.02,07 55 45.4,+13 19 55,7.96,172.71,1.27,5.38,3.17,1.89,3.26,1.4,1,Simbad
0.085164,119.0717836870000,80.2655429470000,0.001,0.001,0,1139252071109797760,119.05966234941,0.0205,80.26592712266,0.0253,58.3088,0.0244,-476.017,0.043,89.179,0.052,0,5.38565e+07,1.03215e+04,6.360270,2.74469e+07,3.97126e+04,6.755156,3.66586e+07,1.59003e+05,5.851480,0.903676,-7.92,0.15,5560.00,0.0190,0.0080,0.86,0.636,119.071667,80.265556,2708,HD 62613,5493,4.5,-0.12,0.18,-4.9,2.7,0.4,2.6,-7.0,372,0.01,0.01,3,-0.11,07 56 17.2,+80 15 56,6.55,17.19,-0.2,0.87,0.87,0.9,4.51,5.6,1,Simbad
0.382462,123.7821872170000,-6.9189131510600,0.002,0.001,90,3064145014608187392,123.78214879040,0.0718,-6.91960061085,0.0495,29.6475,0.0751,-8.860,0.150,-159.668,0.089,0,1.11264e+07,2.21317e+03,8.072480,5.64506e+06,5.84600e+03,8.472217,7.65853e+06,2.00538e+04,7.551557,0.920660,-0.97,1.04,5442.67,0.0833,0.0388,0.81,0.514,123.782083,-6.918889,2709,HD 69076,5417,4.57,-0.3,0.2,-4.81,2.8,0.9,2.4,-10.3,283,0.01,0.01,1,-0.31,08 15 07.7,-06 55 08,8.27,33.64,-0.3,0.81,0.88,0.83,4.55,7.2,1,Simbad
0.242955,125.5670862310000,56.8364564643000,0.001,0.001,90,1034767439626407936,125.56686823592,0.0349,56.83638647627,0.0300,15.8942,0.0475,-27.697,0.066,-16.255,0.054,0,1.39544e+07,3.41050e+03,7.826592,7.16374e+06,1.13259e+04,8.213539,9.43415e+06,1.64744e+04,7.325163,0.888376,32.23,0.16,5597.00,0.6755,0.3170,1.58,2.210,125.567083,56.836389,2710,HD 69960,5600,4.06,0.26,0.16,-5.02,3.9,2.5,2.9,31.4,286,0.01,0.01,1,0.28,08 22 16.1,+56 50 11,8.0,56.37,0.24,1.39,0.82,1.1,4.21,7.0,1,Simbad
0.833894,125.7081368540000,1.8593206180100,0.001,0.001,90,3090083696499829376,125.70791528544,0.0351,1.85910884999,0.0281,16.8683,0.0443,-51.434,0.073,-49.185,0.050,1,7.21609e+06,6.11823e+03,8.542611,3.87396e+06,1.09245e+04,8.881001,4.71171e+06,1.14264e+04,8.078973,0.802028,20.46,0.28,5837.00,0.0510,0.0340,0.98,0.998,125.708333,1.859444,2711,HD 70573,5860,4.5,0.01,0.5,-4.21,16.7,13.9,3.9,19.9,246,0.01,0.02,1,0.08,08 22 50.0,+01 51 34,,,,,,,,,1,Simbad
0.466656,126.0652344820000,44.9497111627000,0.001,0.001,90,917982605923642752,126.06484905987,0.0401,44.94894393819,0.0243,27.1072,0.0461,-63.354,0.080,-178.194,0.051,0,1.85070e+07,6.70521e+03,7.520027,9.80761e+06,1.35647e+04,7.872480,1.21315e+07,2.16632e+04,7.052135,0.820345,7.95,0.20,5797.50,0.0537,0.0370,0.99,0.993,126.065417,44.949722,2712,HD 70516,5785,4.48,0.1,0.46,-4.28,14.9,12.6,3.5,7.7,284,0.01,0.02,1,0.16,08 24 15.7,+44 56 59,7.71,37.75,-0.01,0.99,1.07,1.07,4.46,1.8,1,Simbad
0.552744,128.2707359450000,11.2681764761000,0.001,0.001,90,602396895869804032,128.27045387689,0.0428,11.26805506649,0.0320,6.7027,0.0545,-64.250,0.096,-28.198,0.064,0,1.45865e+07,6.40837e+03,7.778491,7.65484e+06,1.13161e+04,8.141548,9.74319e+06,1.67581e+04,7.290167,0.851381,80.07,0.27,5692.00,,,3.69,12.895,128.270833,11.268056,2713,HD 72429,5857,3.97,0.32,0.34,-4.5,22.6,18.7,4.8,80.5,248,0.02,0.02,1,0.37,08 33 05.0,+11 16 05,7.95,140.06,1.03,3.17,3.37,1.64,3.64,2.5,1,Simbad
0.282684,128.2722045860000,55.3547592590000,0.001,0.001,90,1033723659493876480,128.27202719181,0.0467,55.35449450872,0.0336,7.4559,0.0681,-23.423,0.083,-61.490,0.067,0,2.09069e+07,5.44610e+03,7.387640,9.47286e+06,1.21546e+04,7.910185,1.59424e+07,2.09283e+04,6.755534,1.154652,-6.79,0.16,4981.00,,,5.45,16.469,128.272083,55.354722,2714,HD 72003,4855,3.12,0.06,0.13,-5.24,3.9,1.9,3.4,-7.7,266,0.01,0.02,1,0.09,08 33 05.3,+55 21 17,7.66,138.89,1.25,5.95,1.7,1.4,3.07,3.5,1,Simbad
0.391579,128.3140799880000,-29.9565885905000,0.001,0.001,90,5643811086797924992,128.31387174604,0.0259,-29.95651144903,0.0291,22.0091,0.0413,-41.904,0.056,17.917,0.054,1,1.07715e+07,4.98149e+03,8.107677,5.71713e+06,7.28856e+03,8.458443,7.10298e+06,7.59981e+03,7.633319,0.825124,21.73,0.15,5795.75,0.0513,0.0257,0.93,0.877,128.314167,-29.956667,2715,HD 72687,5794,4.52,-0.02,0.47,-4.27,8.2,6.8,3.6,21.7,246,0.01,0.02,1,0.03,08 33 15.4,-29 57 24,8.26,45.07,-0.07,0.92,1.02,1.03,4.49,1.6,1,Simbad
0.718015,128.4027168850000,13.5507890425000,0.002,0.001,90,603329694046441472,128.40282866564,0.0485,13.55071890376,0.0353,7.8872,0.0679,25.239,0.108,-16.290,0.068,0,1.76071e+07,3.55800e+03,7.574146,8.20537e+06,8.82633e+03,8.066143,1.31014e+07,2.26208e+04,6.968628,1.097516,31.82,0.15,5003.60,,,4.67,12.333,128.402917,13.550833,2716,HD 72490,4934,3.21,-0.13,0.14,-5.19,4.1,2.2,3.4,31.5,260,0.01,0.01,1,-0.12,08 33 36.7,+13 33 03,7.82,131.06,1.12,4.96,1.45,1.21,3.14,5.0,1,Simbad
0.280826,128.7545128240000,50.4720079551000,0.001,0.001,90,1027292203666419328,128.75446253853,0.0330,50.47195569448,0.0298,6.7715,0.0442,-7.433,0.067,-12.138,0.057,0,1.05679e+07,3.81386e+03,8.128399,5.42746e+06,9.77840e+03,8.514897,7.17403e+06,1.96014e+04,7.622512,0.892386,-33.52,0.17,5554.00,,,3.29,9.258,128.754583,50.471944,2717,HD 72440,5599,3.75,-0.06,0.27,-4.63,6.8,5.1,4.0,-34.6,247,0.01,0.01,1,-0.01,08 35 01.1,+50 28 19,8.3,154.08,0.99,3.33,2.27,1.53,3.61,2.7,1,Simbad
0.490555,129.0959013790000,-30.0376227361000,0.001,0.001,90,5643762781311698048,129.09499612428,0.0235,-30.03733392340,0.0302,27.2131,0.0413,-182.015,0.058,67.080,0.055,1,1.35719e+07,9.22972e+03,7.856760,6.80422e+06,1.63540e+04,8.269442,9.36192e+06,1.99793e+04,7.333507,0.935935,29.79,0.12,5554.50,0.1040,0.0557,0.93,0.736,129.095833,-30.0375,2718,HD 73256,5504,4.47,0.24,0.41,-4.44,4.5,3.5,2.6,31.0,254,0.01,0.01,2,0.26,08 36 23.0,-30 02 15,8.08,37.76,-0.13,0.94,0.94,1.0,4.49,3.2,1,Simbad
0.333250,129.5354466210000,26.0489776617000,0.001,0.001,90,702798559642115584,129.53483363240,0.0552,26.04819084944,0.0384,22.5186,0.0542,-127.908,0.095,-182.742,0.064,1,2.08463e+07,4.13755e+03,7.390793,1.11922e+07,1.31366e+04,7.729096,1.35005e+07,1.32723e+04,6.936042,0.793054,25.57,0.17,5859.00,0.0995,0.0430,1.23,1.616,129.535417,26.048889,2719,HD 73226,5855,4.28,0.14,0.15,-5.04,4.3,1.7,3.9,23.0,360,0.01,0.01,1,0.15,08 38 08.5,+26 02 56,7.54,43.65,0.18,1.2,1.01,1.12,4.33,4.0,1,Simbad
0.270863,129.7987680270000,65.0209078537000,0.002,0.001,0,1092545710514654464,129.79849112846,0.0293,65.02128478783,0.0608,69.2004,0.0652,-27.158,0.058,87.546,0.112,0,1.21206e+08,9.68561e+04,5.479553,6.41557e+07,9.15775e+04,5.833300,7.78602e+07,1.53542e+05,5.033631,0.799669,-13.01,0.16,5839.33,0.0325,0.0255,0.98,0.996,129.79875,65.020833,2720,HD 72905,5866,4.5,-0.03,0.41,-4.32,11.0,9.6,3.9,-13.3,305,0.01,0.01,1,0.02,08 39 11.7,+65 01 15,5.63,14.36,-0.02,0.95,1.04,1.04,4.48,1.3,1,Simbad
0.350677,129.8158460410000,12.9603745778000,0.001,0.001,90,603083781399095936,129.81534212926,0.0431,12.95997027185,0.0296,11.9716,0.0529,-114.056,0.092,-93.903,0.059,0,1.23743e+07,2.36348e+03,7.957068,5.62749e+06,6.81367e+03,8.475602,9.42740e+06,8.51936e+03,7.325940,1.149663,10.08,0.15,4938.00,,,2.67,3.818,129.815833,12.960278,2721,HD 73534,4917,3.6,0.24,0.13,-5.24,3.3,0.1,3.4,8.9,310,0.01,0.02,1,0.27,08 39 15.8,+12 57 37,8.23,81.04,0.54,2.58,0.96,1.16,3.69,7.0,1,Simbad
0.271759,129.9361771220000,5.7705349995800,0.001,0.001,90,594641112644934272,129.93692362388,0.0454,5.76923527346,0.0333,28.3613,0.0581,172.504,0.094,-301.875,0.064,0,9.90408e+06,2.27484e+03,8.198831,4.90388e+06,4.39754e+03,8.625039,7.01843e+06,1.08523e+04,7.646320,0.978719,-20.08,0.18,5286.00,0.1095,0.0430,0.85,0.510,129.93625,5.770556,2722,HIP 42491,5273,4.5,0.0,0.3,-4.64,2.6,1.1,2.1,-20.8,292,0.01,0.01,1,0.03,08 39 44.7,+05 46 14,8.41,28.05,-0.5,0.67,0.52,0.87,4.57,3.3,1,Simbad
0.195719,131.3391996300000,42.4038402642000,0.001,0.001,90,913383176986728832,131.33930242256,0.0354,42.40355441237,0.0272,7.0814,0.0446,17.629,0.073,-66.391,0.054,0,1.27165e+07,4.35837e+03,7.927446,5.78296e+06,7.93457e+03,8.446013,9.60717e+06,1.87334e+04,7.305431,1.140583,-57.89,0.19,4957.33,,,4.53,11.164,131.339167,42.403889,2724,HD 74390,4874,3.23,0.14,0.13,-5.25,3.9,1.7,3.4,-59.3,266,0.01,0.02,1,0.18,08 45 21.4,+42 24 14,8.19,164.47,1.18,5.46,1.81,1.51,3.16,2.9,1,Simbad
0.380329,131.5596709100000,27.5947933535000,0.001,0.001,90,703384461900775168,131.55968595168,0.0373,27.59443999733,0.0236,10.6793,0.0467,3.096,0.073,-82.070,0.049,0,2.91753e+07,4.08220e+03,7.025829,1.34599e+07,6.55276e+03,7.528787,2.19434e+07,2.13199e+04,6.408661,1.120126,26.83,0.14,4960.50,,,4.54,11.254,131.559583,27.594722,2725,HD 74669,4897,3.23,-0.01,0.12,-5.27,3.5,0.1,3.4,26.4,269,0.01,0.02,1,0.01,08 46 14.3,+27 35 41,7.29,99.4,1.1,4.92,1.49,1.28,3.16,4.5,1,Simbad
0.422197,132.0437694410000,15.1106717652000,0.001,0.001,90,609757748260176896,132.04373410292,0.0445,15.11065967205,0.0294,3.2020,0.0561,-7.924,0.093,-2.809,0.068,0,1.10481e+07,3.05283e+03,8.080142,5.04013e+06,5.35598e+03,8.595284,8.39426e+06,5.62112e+03,7.451964,1.143320,3.37,0.15,4938.80,0.0987,0.0685,9.43,47.642,132.04375,15.110556,2726,HIP 43212,4922,2.97,0.15,0.12,-5.3,4.8,2.5,4.0,1.8,266,0.01,0.02,1,0.24,08 48 10.5,+15 06 38,8.34,261.1,1.51,7.83,2.06,1.95,3.07,1.5,1,Simbad
0.568525,132.4763835610000,2.3626935507300,0.001,0.001,90,577958531954386688,132.47635435100,0.0326,2.36229841504,0.0285,8.7247,0.0399,-6.779,0.070,-91.774,0.051,0,3.05010e+07,4.79895e+03,6.977582,1.40954e+07,1.11000e+04,7.478698,2.27872e+07,3.56490e+04,6.367694,1.111004,-24.93,0.13,4911.00,,,5.83,17.833,132.47625,2.362778,2727,HD 75407,4913,3.1,-0.07,0.12,-5.29,3.5,0.6,3.4,-25.7,263,0.01,0.01,1,-0.05,08 49 54.3,+02 21 46,7.24,103.73,1.15,5.2,1.24,1.28,3.11,4.3,1,Simbad
0.714198,133.0997570390000,13.2334362263000,0.002,0.001,90,608182831000585728,133.09922891928,0.0536,13.23305478768,0.0313,11.6770,0.0715,-119.403,0.099,-88.592,0.073,0,1.78397e+07,3.12363e+03,7.559896,8.05242e+06,4.47872e+03,8.086572,1.36665e+07,1.00585e+04,6.922779,1.163793,45.64,0.15,4974.57,,,3.22,5.737,133.099583,13.233333,2728,HD 75784,4867,3.46,0.24,0.13,-5.24,3.3,0.1,3.4,43.7,296,0.01,0.02,3,0.27,08 52 23.9,+13 14 00,7.84,86.66,0.77,3.4,1.21,1.26,3.48,5.4,1,Simbad
0.479828,133.4616885700000,33.0568119463000,0.001,0.001,90,713135102814342656,133.46119989707,0.0366,33.05668849835,0.0264,12.7836,0.0493,-95.126,0.070,-28.672,0.052,1,1.30906e+07,2.80239e+03,7.895967,7.14610e+06,6.19279e+03,8.216215,8.37118e+06,6.22550e+03,7.454953,0.761262,21.93,0.17,6005.85,,,1.63,3.128,133.461667,33.056944,2729,HD 75898,5963,4.14,0.26,0.15,-5.07,5.9,3.7,4.4,21.0,287,0.01,0.01,3,0.27,08 53 50.8,+33 03 25,8.03,75.76,0.46,1.58,1.24,1.26,4.13,3.6,1,Simbad
0.200211,134.1916233380000,17.4813521411000,0.001,0.001,90,611642860944510848,134.19176973719,0.0356,17.48126716128,0.0222,10.1508,0.0497,32.432,0.075,-19.737,0.048,0,2.16476e+07,3.61107e+03,7.349844,9.84281e+06,7.83610e+03,7.868590,1.65547e+07,2.19131e+04,6.714618,1.153973,-16.22,0.17,4926.01,,,4.19,9.317,134.191667,17.481389,2730,HD 76445,4810,3.29,-0.03,0.12,-5.28,3.7,1.3,3.4,-16.7,325,0.01,0.02,1,-0.09,08 56 46.0,+17 28 53,7.62,89.13,0.89,4.0,1.14,1.0,3.23,11.3,1,Simbad
0.042937,135.7158168030000,52.2858263607000,0.001,0.001,90,1017409449558968320,135.71527772018,0.0281,52.28522955967,0.0270,8.6138,0.0418,-76.592,0.059,-138.612,0.059,1,1.41542e+07,2.99036e+03,7.811154,6.41657e+06,6.31191e+03,8.333131,1.07776e+07,2.38951e+04,7.180618,1.152513,-15.63,0.14,4944.50,,,3.95,8.423,135.715833,52.285833,2731,HD 77172,4836,3.29,0.04,0.13,-5.26,3.6,1.0,3.4,-17.0,264,0.01,0.02,1,0.04,09 02 51.8,+52 17 09,8.08,131.75,1.04,4.71,1.57,1.17,3.16,6.5,1,Simbad
0.358622,136.8589110760000,58.8750546914000,0.001,0.001,90,1037703444910272512,136.85907914822,0.0247,58.87464629060,0.0276,9.0080,0.0340,20.178,0.053,-94.854,0.052,0,2.19708e+07,3.68501e+03,7.333750,9.81591e+06,1.31697e+04,7.871562,1.69385e+07,2.50040e+04,6.689731,1.181830,-43.79,0.13,4790.56,,,5.12,12.438,136.85875,58.875,2732,HD 77818,4777,3.19,0.02,0.13,-5.25,3.6,0.8,3.4,-44.7,266,0.01,0.02,1,-0.02,09 07 26.1,+58 52 30,7.62,125.31,1.19,5.74,1.86,1.12,2.97,7.3,1,Simbad
0.597666,137.1051577360000,-15.1447881795000,0.001,0.001,0,5731252295913584768,137.10277638107,0.0311,-15.14565094970,0.0375,27.6117,0.0383,-533.864,0.067,-200.377,0.093,1,2.67724e+07,5.63355e+03,7.119148,1.43061e+07,1.45028e+04,7.462583,1.75140e+07,3.22389e+04,6.653460,0.809124,67.07,0.16,5829.00,0.2510,0.1250,1.15,1.383,137.105,-15.144722,2733,HD 78558,5870,4.64,-0.29,0.15,-5.07,3.1,0.1,3.9,66.7,245,0.01,0.01,2,-0.39,09 08 25.2,-15 08 41,7.29,37.17,0.16,1.16,2.14,0.97,4.32,7.8,0,Simbad
0.040082,138.7891766030000,23.3755491985000,0.002,0.001,90,686996756484129664,138.78857943955,0.0563,23.37487917020,0.0509,20.4010,0.0733,-127.312,0.106,-155.619,0.085,0,1.32126e+07,4.42781e+03,7.885899,6.94620e+06,1.02335e+04,8.247021,8.67537e+06,2.07621e+04,7.416200,0.830821,19.92,0.18,5726.00,0.1817,0.0875,1.14,1.258,138.789167,23.375556,2734,HD 79498,5748,4.35,0.18,0.14,-5.15,4.0,2.0,3.4,19.6,254,0.01,0.01,2,0.18,09 15 09.4,+23 22 32,8.05,46.1,0.03,1.05,0.88,1.08,4.43,2.7,1,Simbad
0.349080,140.1029765960000,33.8824166051000,0.001,0.001,90,702295464353437952,140.10296541951,0.0401,33.88232912057,0.0394,4.3670,0.0588,-2.155,0.079,-20.319,0.073,0,1.32843e+06,3.40706e+02,10.380023,7.30528e+05,4.97750e+02,10.692296,8.52922e+05,5.80842e+02,9.934647,0.757649,9.36,0.24,5911.80,0.6630,0.3293,1.58,2.731,140.102917,33.8825,2735,WASP-13,5914,4.07,0.05,0.13,,6.1,4.3,4.2,8.6,118,0.01,0.01,1,0.06,09 20 24.7,+33 52 57,,,,,,,,,0,Simbad
0.373326,140.2625298510000,51.3060089912000,0.001,0.001,90,1019174509319377536,140.26226496631,0.0342,51.30661316900,0.0295,34.2405,0.0517,-38.461,0.072,140.326,0.059,0,1.67644e+07,6.55366e+03,7.627393,8.54832e+06,1.63133e+04,8.021687,1.14679e+07,1.59737e+04,7.113208,0.908478,-6.66,0.15,5523.00,0.0690,0.0305,0.83,0.576,140.2625,51.306111,2736,HD 80355,5495,4.57,-0.17,0.26,-4.67,3.5,2.3,2.6,-9.0,367,0.01,0.01,1,-0.16,09 21 03.0,+51 18 22,7.82,28.31,-0.28,0.8,0.87,0.89,4.56,2.8,1,Simbad
0.264823,142.3850664110000,-4.2466349824300,0.002,0.002,0,3825147631014537472,142.38493349587,0.0794,-4.24686945693,0.0634,16.9421,0.0947,-30.786,0.111,-54.459,0.119,0,7.34128e+07,5.02561e+04,6.023936,3.54615e+07,1.16822e+05,6.476996,5.34514e+07,1.57391e+05,5.442022,1.034974,-12.34,0.22,5205.00,,,4.03,10.732,142.385,-4.246667,2737,HD 82074,5093,3.41,-0.27,0.13,-5.19,3.6,0.5,3.5,-11.8,258,0.01,0.01,2,-0.27,09 29 32.4,-04 14 48,6.25,55.65,0.98,3.97,1.49,1.26,3.33,4.1,1,Simbad
1.930032,142.3849905110000,-4.2472030364400,0.001,0.001,90,3825147631013860352,142.38499051081,1.0918,-4.24720303644,0.6766,,,,,,,0,1.57937e+06,2.93895e+04,10.192157,,,,,,,,,,,,,,,142.385,-4.246667,2737,HD 82074,5093,3.41,-0.27,0.13,-5.19,3.6,0.5,3.5,-11.8,258,0.01,0.01,2,-0.27,09 29 32.4,-04 14 48,6.25,55.65,0.98,3.97,1.49,1.26,3.33,4.1,1,Simbad
0.615531,143.1823309850000,26.9885300590000,0.001,0.001,90,646255212109355136,143.18161954334,0.0421,26.98746766093,0.0402,55.3165,0.0595,-147.242,0.079,-246.749,0.065,0,3.49045e+07,6.45281e+04,6.831162,1.70543e+07,1.13923e+05,7.271801,2.45448e+07,1.70248e+05,6.287021,0.984780,7.94,0.14,5300.00,0.0390,0.0290,0.81,0.472,143.1825,26.988611,2738,HD 82443,5287,4.43,-0.06,0.54,-4.3,6.9,6.2,2.2,8.2,259,0.01,0.02,2,0.02,09 32 43.8,+26 59 19,7.05,17.79,-0.35,0.79,0.61,0.87,4.57,3.7,0,Simbad
0.445231,143.2142958820000,51.6773163853000,0.017,0.015,90,1018776176871826048,143.20775047523,0.4079,51.67498131594,0.3397,71.9303,0.4036,-942.661,1.082,-542.373,0.935,1,1.21888e+09,9.36874e+05,2.973464,3.35726e+07,1.35988e+07,6.536426,6.52786e+08,8.33502e+06,2.724993,3.811433,12.92,0.78,4710.00,,,,,143.214167,51.677222,2739,HD 82328,6182,3.76,-0.11,0.12,-5.32,10.1,6.8,6.9,14.4,266,0.01,0.02,2,-0.07,09 32 51.4,+51 40 38,3.17,13.48,0.9,2.45,1.25,1.41,3.8,3.1,0,Simbad
0.484613,143.9145908560000,35.8101344640000,0.005,0.004,0,798068905726303232,143.91073522500,0.1755,35.80901718346,0.1678,89.2581,0.1928,-726.201,0.287,-259.506,0.292,0,1.62268e+08,2.90556e+05,5.162787,7.86309e+07,1.94031e+05,5.612405,1.07453e+08,4.55755e+05,4.683874,0.928531,14.39,0.17,5661.00,0.1250,0.0730,0.94,0.811,143.914583,35.81,2740,HD 82885,5499,4.44,0.27,0.24,-4.74,3.9,2.8,2.6,13.3,268,0.01,0.01,1,0.3,09 35 39.5,+35 48 36,5.4,11.37,-0.11,0.97,0.95,1.0,4.46,4.1,0,Simbad
0.106236,144.9962127730000,53.4969635047000,0.001,0.001,90,1020486810806074752,144.99614488183,0.0252,53.49639628735,0.0241,9.7483,0.0353,-9.380,0.054,-131.740,0.049,0,2.50910e+07,5.04661e+03,7.189573,1.16754e+07,1.03522e+04,7.683212,1.86896e+07,2.40560e+04,6.582921,1.100291,40.68,0.14,5016.60,,,4.48,11.473,144.99625,53.496944,2741,HD 83394,4928,3.21,-0.16,0.15,-5.14,3.7,1.0,3.4,40.1,262,0.01,0.01,1,-0.17,09 39 59.1,+53 29 49,7.44,106.95,1.1,4.84,1.39,1.13,3.12,6.3,1,Simbad
0.359978,145.1324479910000,-1.7300854183200,0.002,0.002,90,3827418947159301632,145.13223563979,0.0518,-1.73020267864,0.0553,9.4762,0.0627,-49.298,0.110,-27.235,0.097,0,2.06011e+07,6.19907e+03,7.403642,1.11610e+07,2.46642e+04,7.732131,1.30497e+07,2.97702e+04,6.972918,0.759213,15.88,6.19,6003.50,,,2.77,8.960,145.1325,-1.73,2742,HD 83752,6134,4.07,0.25,0.14,-5.17,7.4,4.5,5.6,-2.8,223,0.01,0.02,1,0.28,09 40 31.8,-01 43 48,7.55,115.74,1.01,2.83,3.39,1.65,3.76,2.3,1,Simbad
0.243020,146.6770195550000,45.1143934788000,0.001,0.001,90,820984274238224128,146.67735273985,0.0282,45.11382620931,0.0262,11.9840,0.0421,54.610,0.071,-131.753,0.057,0,4.51607e+07,5.77997e+03,6.551465,2.08574e+07,1.54691e+04,7.053240,3.37597e+07,3.76357e+04,5.940924,1.112316,-44.17,0.12,4949.00,,,5.07,13.870,146.677083,45.114444,2743,HD 84453,4925,3.24,0.05,0.16,-5.11,3.6,0.9,3.4,-44.8,266,0.01,0.02,1,0.09,09 46 42.5,+45 06 52,6.81,80.97,1.11,4.91,1.51,1.47,3.22,3.0,1,Simbad
